method,p,rep,threshold_pct,n_full,n_sample,rho,rho_tilde,time_total_s,dataset,part
ECOD,0.1,28,0.1,240,24,0.0,0.7445096936165609,0.008047649986110628,vertebral,A
ECOD,0.1,29,0.1,240,24,1.0,0.9878260869565217,0.007823992986232042,vertebral,A
ECOD,0.1,30,0.1,240,24,1.0,0.9121739130434783,0.00829638889990747,vertebral,A
ECOD,0.1,31,0.1,240,24,0.5,0.82,0.007795936893671751,vertebral,A
ECOD,0.1,32,0.1,240,24,1.0,0.9217391304347825,0.00767241301946342,vertebral,A
ECOD,0.1,33,0.1,240,24,1.0,0.96,0.007389280013740063,vertebral,A
ECOD,0.1,34,0.1,240,24,1.0,0.8956521739130434,0.007311190944164991,vertebral,A
ECOD,0.1,35,0.1,240,24,0.5,0.9634782608695651,0.0076902840519323945,vertebral,A
ECOD,0.1,36,0.1,240,24,1.0,0.9347826086956521,0.0072916538920253515,vertebral,A
ECOD,0.1,37,0.1,240,24,0.5,0.9669565217391304,0.007465811911970377,vertebral,A
ECOD,0.1,38,0.1,240,24,0.5,0.9495652173913043,0.007399706984870136,vertebral,A
ECOD,0.1,39,0.1,240,24,1.0,0.9730434782608696,0.007272023940458894,vertebral,A
ECOD,0.1,40,0.1,240,24,0.5,0.9489019576351261,0.007375863031484187,vertebral,A
ECOD,0.1,41,0.1,240,24,0.5,0.9678260869565216,0.007326809107325971,vertebral,A
ECOD,0.1,42,0.1,240,24,1.0,0.9686956521739128,0.007240736042149365,vertebral,A
ECOD,0.1,43,0.1,240,24,0.5,0.9402044144853999,0.007358114933595061,vertebral,A
ECOD,0.1,44,0.1,240,24,0.5,0.9417391304347826,0.007558346027508378,vertebral,A
ECOD,0.1,45,0.1,240,24,0.5,0.9206349423985161,0.007645493024028838,vertebral,A
ECOD,0.1,46,0.1,240,24,0.5,0.93194174849316,0.007309699081815779,vertebral,A
ECOD,0.1,47,0.1,240,24,1.0,0.9199999999999999,0.007289993925951421,vertebral,A
ECOD,0.1,48,0.1,240,24,0.5,0.8991304347826086,0.006887706927955151,vertebral,A
ECOD,0.1,49,0.1,240,24,0.5,0.8791304347826084,0.006422689068131149,vertebral,A
HBOS,0.1,0,0.1,240,24,0.5,0.7020444335296856,0.0020515320356935263,vertebral,A
HBOS,0.1,1,0.1,240,24,0.5,0.5836051453466267,0.0019437189912423491,vertebral,A
HBOS,0.1,2,0.1,240,24,0.5,0.6726125893316894,0.002336836070753634,vertebral,A
HBOS,0.1,3,0.1,240,24,0.5,0.7791304347826087,0.0019323559245094657,vertebral,A
HBOS,0.1,4,0.1,240,24,1.0,0.6488253110039433,0.0019507938995957375,vertebral,A
HBOS,0.1,5,0.1,240,24,0.0,0.5530896955359186,0.0019412959227338433,vertebral,A
HBOS,0.1,6,0.1,240,24,1.0,0.2576154152342954,0.0019344500033184886,vertebral,A
HBOS,0.1,7,0.1,240,24,1.0,0.8188736875467196,0.001935150008648634,vertebral,A
HBOS,0.1,8,0.1,240,24,1.0,0.8685817040669824,0.001929243910126388,vertebral,A
HBOS,0.1,9,0.1,240,24,0.5,0.612307037740723,0.001939105917699635,vertebral,A
HBOS,0.1,10,0.1,240,24,1.0,0.4248749828641239,0.0019501770148053765,vertebral,A
HBOS,0.1,11,0.1,240,24,1.0,0.5430811456290552,0.001936196000315249,vertebral,A
HBOS,0.1,12,0.1,240,24,0.4,0.6952360399431047,0.002266119932755828,vertebral,A
HBOS,0.1,13,0.1,240,24,0.5,0.6081475418958977,0.0019286500755697489,vertebral,A
HBOS,0.1,14,0.1,240,24,0.5,0.7777294475859069,0.001935291918925941,vertebral,A
HBOS,0.1,15,0.1,240,24,0.5,0.7747826086956522,0.0019344310276210308,vertebral,A
HBOS,0.1,16,0.1,240,24,0.5,0.8095652173913043,0.0019315459067001939,vertebral,A
HBOS,0.1,17,0.1,240,24,0.5,0.5245759521913264,0.0019307449692860246,vertebral,A
HBOS,0.1,18,0.1,240,24,0.5,0.6475198274807965,0.0019234099891036749,vertebral,A
HBOS,0.1,19,0.1,240,24,0.0,0.48107877539270893,0.0019328850321471691,vertebral,A
HBOS,0.1,20,0.1,240,24,0.5,0.7206269047770155,0.002258558990433812,vertebral,A
HBOS,0.1,21,0.1,240,24,0.5,0.6984127149230122,0.00194366998039186,vertebral,A
HBOS,0.1,22,0.1,240,24,1.0,0.8386255686773443,0.0019248889293521643,vertebral,A
HBOS,0.1,23,0.1,240,24,0.0,0.5307810571201329,0.0019392319954931736,vertebral,A
HBOS,0.1,24,0.1,240,24,0.5,0.5055471078935467,0.0019364639883860946,vertebral,A
HBOS,0.1,25,0.1,240,24,0.5,0.27322167276862935,0.001988637028262019,vertebral,A
HBOS,0.1,26,0.1,240,24,0.5,0.5706829595978608,0.0024671530118212104,vertebral,A
HBOS,0.1,27,0.1,240,24,0.5,0.7298826266808007,0.0019301030552014709,vertebral,A
HBOS,0.1,28,0.1,240,24,0.0,0.5313043478260869,0.0024835880612954497,vertebral,A
HBOS,0.1,29,0.1,240,24,1.0,0.8904347826086956,0.002137409057468176,vertebral,A
HBOS,0.1,30,0.1,240,24,1.0,0.7318982560494579,0.0019363739993423223,vertebral,A
HBOS,0.1,31,0.1,240,24,0.5,0.6878399118586036,0.0023997649550437927,vertebral,A
HBOS,0.1,32,0.1,240,24,0.5,0.37486410975319834,0.002063689986243844,vertebral,A
HBOS,0.1,33,0.1,240,24,0.5,0.9069565217391303,0.002966745989397168,vertebral,A
HBOS,0.1,34,0.1,240,24,0.5,0.767123305805849,0.002184630953706801,vertebral,A
HBOS,0.1,35,0.1,240,24,0.5,0.24428975996749264,0.002236108062788844,vertebral,A
HBOS,0.1,36,0.1,240,24,1.0,0.8009139139526814,0.0031374190002679825,vertebral,A
HBOS,0.1,37,0.1,240,24,1.0,0.7521220318982053,0.0029528189916163683,vertebral,A
HBOS,0.1,38,0.1,240,24,0.5,0.6450630709003914,0.0028064019279554486,vertebral,A
HBOS,0.1,39,0.1,240,24,0.5,0.6426086956521738,0.0025793820386752486,vertebral,A
HBOS,0.1,40,0.1,240,24,0.0,0.468695652173913,0.0024881080025807023,vertebral,A
HBOS,0.1,41,0.1,240,24,1.0,0.6930434782608694,0.0022283809958025813,vertebral,A
HBOS,0.1,42,0.1,240,24,0.4,0.7800741273904905,0.0022251319605857134,vertebral,A
HBOS,0.1,43,0.1,240,24,1.0,0.6404178000662588,0.0022894919384270906,vertebral,A
HBOS,0.1,44,0.1,240,24,0.5,0.26011311725573233,0.002226151991635561,vertebral,A
HBOS,0.1,45,0.1,240,24,0.5,0.6765283146080383,0.002335527096875012,vertebral,A
HBOS,0.1,46,0.1,240,24,0.5,0.747553833718965,0.002176083973608911,vertebral,A
HBOS,0.1,47,0.1,240,24,0.5,0.44149634450596703,0.0022791309747844934,vertebral,A
HBOS,0.1,48,0.1,240,24,0.5,0.6392694215048741,0.0021910570794716477,vertebral,A
HBOS,0.1,49,0.1,240,24,0.0,0.437391304347826,0.0021602330962195992,vertebral,A
IForest,0.1,0,0.1,240,24,0.5,0.8660869565217391,0.38050972402561456,vertebral,A
IForest,0.1,1,0.1,240,24,0.5,0.9260869565217391,0.3059539090609178,vertebral,A
IForest,0.1,2,0.1,240,24,1.0,0.886086956521739,0.299630768946372,vertebral,A
IForest,0.1,3,0.1,240,24,0.5,0.82,0.3674516810569912,vertebral,A
IForest,0.1,4,0.1,240,24,1.0,0.7913043478260868,0.30816229002084583,vertebral,A
IForest,0.1,5,0.1,240,24,1.0,0.8426086956521738,0.3184416909934953,vertebral,A
IForest,0.1,6,0.1,240,24,0.5,0.8226086956521739,0.38682529306970537,vertebral,A
IForest,0.1,7,0.1,240,24,0.5,0.9347826086956521,0.2996449170168489,vertebral,A
IForest,0.1,8,0.1,240,24,1.0,0.9313043478260868,0.29418999794870615,vertebral,A
IForest,0.1,9,0.1,240,24,0.5,0.8443478260869565,0.3868798860348761,vertebral,A
IForest,0.1,10,0.1,240,24,0.5,0.7921739130434783,0.30780255899298936,vertebral,A
IForest,0.1,11,0.1,240,24,0.5,0.5278260869565217,0.29403002094477415,vertebral,A
IForest,0.1,12,0.1,240,24,0.5,0.8469565217391304,0.40917702694423497,vertebral,A
IForest,0.1,13,0.1,240,24,1.0,0.8304347826086955,0.30412266205530614,vertebral,A
IForest,0.1,14,0.1,240,24,1.0,0.9399999999999998,0.294873588019982,vertebral,A
IForest,0.1,15,0.1,240,24,0.5,0.8173913043478259,0.3792670239927247,vertebral,A
IForest,0.1,16,0.1,240,24,1.0,0.9034782608695651,0.2983483700081706,vertebral,A
IForest,0.1,17,0.1,240,24,0.5,0.7695652173913042,0.2937751259887591,vertebral,A
IForest,0.1,18,0.1,240,24,0.5,0.9321739130434782,0.37761110602878034,vertebral,A
IForest,0.1,19,0.1,240,24,1.0,0.7556521739130433,0.2974684559740126,vertebral,A
IForest,0.1,20,0.1,240,24,1.0,0.8217391304347826,0.29909866605885327,vertebral,A
IForest,0.1,21,0.1,240,24,1.0,0.7739130434782608,0.39638724201358855,vertebral,A
IForest,0.1,22,0.1,240,24,1.0,0.9521739130434782,0.29865953198168427,vertebral,A
IForest,0.1,23,0.1,240,24,0.5,0.8252173913043478,0.3009797800332308,vertebral,A
IForest,0.1,24,0.1,240,24,1.0,0.6304347826086956,0.36539267702028155,vertebral,A
IForest,0.1,25,0.1,240,24,0.0,0.8617391304347826,0.3060317219933495,vertebral,A
IForest,0.1,26,0.1,240,24,0.5,0.8426086956521738,0.2877600690117106,vertebral,A
IForest,0.1,27,0.1,240,24,1.0,0.7765217391304347,0.3334382959874347,vertebral,A
IForest,0.1,28,0.1,240,24,0.5,0.728695652173913,0.285709390998818,vertebral,A
IForest,0.1,29,0.1,240,24,0.5,0.8999999999999999,0.27612428891006857,vertebral,A
IForest,0.1,30,0.1,240,24,1.0,0.9556521739130434,0.26967356202658266,vertebral,A
IForest,0.1,31,0.1,240,24,0.5,0.8269565217391304,0.3599316730396822,vertebral,A
IForest,0.1,32,0.1,240,24,0.5,0.7086956521739128,0.25917571305762976,vertebral,A
IForest,0.1,33,0.1,240,24,1.0,0.9226086956521738,0.2689483229769394,vertebral,A
IForest,0.1,34,0.1,240,24,1.0,0.9269565217391305,0.3417041959473863,vertebral,A
IForest,0.1,35,0.1,240,24,1.0,0.8521739130434782,0.26757921592798084,vertebral,A
IForest,0.1,36,0.1,240,24,1.0,0.8808695652173912,0.27681117109023035,vertebral,A
IForest,0.1,37,0.1,240,24,0.5,0.9347826086956521,0.28586629894562066,vertebral,A
IForest,0.1,38,0.1,240,24,1.0,0.8599999999999999,0.3304005960235372,vertebral,A
IForest,0.1,39,0.1,240,24,0.5,0.9408695652173911,0.2615068400045857,vertebral,A
IForest,0.1,40,0.1,240,24,0.0,0.8643478260869566,0.2835273980163038,vertebral,A
IForest,0.1,41,0.1,240,24,0.5,0.9139130434782607,0.37239085603505373,vertebral,A
IForest,0.1,42,0.1,240,24,0.5,0.9182608695652172,0.3067496420117095,vertebral,A
IForest,0.1,43,0.1,240,24,1.0,0.8947826086956522,0.30930527101736516,vertebral,A
IForest,0.1,44,0.1,240,24,0.5,0.8139130434782607,0.3842898189323023,vertebral,A
IForest,0.1,45,0.1,240,24,0.5,0.8469565217391304,0.3037533489987254,vertebral,A
IForest,0.1,46,0.1,240,24,0.5,0.8791304347826084,0.3043939310591668,vertebral,A
IForest,0.1,47,0.1,240,24,0.5,0.7965217391304347,0.3803557059727609,vertebral,A
IForest,0.1,48,0.1,240,24,1.0,0.8739130434782607,0.33088409702759236,vertebral,A
IForest,0.1,49,0.1,240,24,0.5,0.7026086956521739,0.32171775004826486,vertebral,A
LOF,0.1,0,0.1,240,24,1.0,0.589964994455582,0.12901579996105283,vertebral,A
LOF,0.1,1,0.1,240,24,0.0,0.4644891197822086,0.014281599898822606,vertebral,A
LOF,0.1,2,0.1,240,24,0.5,0.46582538641193566,0.01114053197670728,vertebral,A
LOF,0.1,3,0.1,240,24,1.0,0.35559164909565577,0.012612007092684507,vertebral,A
LOF,0.1,4,0.1,240,24,0.5,0.07852916823376595,0.010866964934393764,vertebral,A
LOF,0.1,5,0.1,240,24,1.0,0.35775825849056286,0.010302992071956396,vertebral,A
LOF,0.1,6,0.1,240,24,0.0,0.2926723269882859,0.008394194999709725,vertebral,A
LOF,0.1,7,0.1,240,24,0.5,0.6082663647134015,0.013034517993219197,vertebral,A
LOF,0.1,8,0.1,240,24,0.5,0.25256405606601273,0.010058134910650551,vertebral,A
LOF,0.1,9,0.1,240,24,0.5,0.5908122046618332,0.010814911918714643,vertebral,A
LOF,0.1,10,0.1,240,24,0.5,0.45602733144568647,0.010949744028039277,vertebral,A
LOF,0.1,11,0.1,240,24,0.5,-0.2871856592775316,0.011515663005411625,vertebral,A
LOF,0.1,12,0.1,240,24,0.0,0.33530555268977624,0.008115376927889884,vertebral,A
LOF,0.1,13,0.1,240,24,1.0,0.22492905354552298,0.010448634042404592,vertebral,A
LOF,0.1,14,0.1,240,24,0.5,0.5033832827291514,0.00809138803742826,vertebral,A
LOF,0.1,15,0.1,240,24,0.5,0.31201671802080383,0.007521582068875432,vertebral,A
LOF,0.1,16,0.1,240,24,1.0,0.362290006346712,0.007860037963837385,vertebral,A
LOF,0.1,17,0.1,240,24,0.5,0.2502721829875267,0.007519737002439797,vertebral,A
LOF,0.1,18,0.1,240,24,0.5,0.4561362128100168,0.0071428800001740456,vertebral,A
LOF,0.1,19,0.1,240,24,0.0,0.4414418389271242,0.00757236999925226,vertebral,A
LOF,0.1,20,0.1,240,24,0.5,0.2644574161588878,0.00708767503965646,vertebral,A
LOF,0.1,21,0.1,240,24,0.5,0.5235414594614333,0.00686429301276803,vertebral,A
LOF,0.1,22,0.1,240,24,1.0,0.2958630419956352,0.006027823896147311,vertebral,A
LOF,0.1,23,0.1,240,24,0.5,0.319809976035928,0.007319013006053865,vertebral,A
LOF,0.1,24,0.1,240,24,1.0,0.3734752244021205,0.006546796066686511,vertebral,A
LOF,0.1,25,0.1,240,24,0.0,0.1827751435174817,0.006312923040241003,vertebral,A
LOF,0.1,26,0.1,240,24,0.5,0.14375980574903027,0.005319501971825957,vertebral,A
LOF,0.1,27,0.1,240,24,1.0,0.38658649407752366,0.006435899995267391,vertebral,A
LOF,0.1,28,0.1,240,24,0.5,0.40871556693781574,0.006875719060190022,vertebral,A
LOF,0.1,29,0.1,240,24,0.5,0.610690291005903,0.006196021102368832,vertebral,A
LOF,0.1,30,0.1,240,24,0.0,0.6533110959699518,0.005143222049809992,vertebral,A
LOF,0.1,31,0.1,240,24,0.5,0.47724463488923313,0.005533006973564625,vertebral,A
LOF,0.1,32,0.1,240,24,0.0,0.059233539367942296,0.005796930054202676,vertebral,A
LOF,0.1,33,0.1,240,24,0.5,0.11023838638374125,0.005374088999815285,vertebral,A
LOF,0.1,34,0.1,240,24,0.5,0.4344625213156281,0.005679758032783866,vertebral,A
LOF,0.1,35,0.1,240,24,0.5,-0.08674833508145315,0.005421882029622793,vertebral,A
LOF,0.1,36,0.1,240,24,0.5,0.24098169042757653,0.0058006030740216374,vertebral,A
LOF,0.1,37,0.1,240,24,1.0,0.2107209772418701,0.005558482953347266,vertebral,A
LOF,0.1,38,0.1,240,24,0.0,-0.08318827955350719,0.006113528972491622,vertebral,A
LOF,0.1,39,0.1,240,24,1.0,0.3772909758717246,0.006321868975646794,vertebral,A
LOF,0.1,40,0.1,240,24,0.5,0.0778153694638594,0.005766146001406014,vertebral,A
LOF,0.1,41,0.1,240,24,0.0,0.5805551160000297,0.005349847953766584,vertebral,A
LOF,0.1,42,0.1,240,24,0.5,0.2532695614794182,0.006126922904513776,vertebral,A
LOF,0.1,43,0.1,240,24,0.0,0.5836677268974301,0.005619156989268959,vertebral,A
LOF,0.1,44,0.1,240,24,0.0,0.5350775226008931,0.005191448959521949,vertebral,A
LOF,0.1,45,0.1,240,24,0.5,0.3949446813256108,0.0055410939967259765,vertebral,A
LOF,0.1,46,0.1,240,24,1.0,0.3423070688040693,0.005105952033773065,vertebral,A
LOF,0.1,47,0.1,240,24,0.5,0.3868582840258254,0.005107941920869052,vertebral,A
LOF,0.1,48,0.1,240,24,1.0,0.17485206529536615,0.0049292780458927155,vertebral,A
LOF,0.1,49,0.1,240,24,0.0,-0.02397567049989911,0.005424562026746571,vertebral,A
KNN,0.1,0,0.1,240,24,1.0,0.7868639282869895,0.0025229869643226266,vertebral,A
KNN,0.1,1,0.1,240,24,0.5,0.736247027624321,0.002386339008808136,vertebral,A
KNN,0.1,2,0.1,240,24,0.5,0.8732333322325083,0.0024544739862903953,vertebral,A
KNN,0.1,3,0.1,240,24,1.0,0.5422918153854273,0.0024574080016463995,vertebral,A
KNN,0.1,4,0.1,240,24,1.0,0.831920002271309,0.0024909829953685403,vertebral,A
KNN,0.1,5,0.1,240,24,1.0,0.7944313199191497,0.002654950018040836,vertebral,A
KNN,0.1,6,0.1,240,24,0.5,0.7517948087734341,0.0030773429898545146,vertebral,A
KNN,0.1,7,0.1,240,24,1.0,0.8652173913043478,0.003019908908754587,vertebral,A
KNN,0.1,8,0.1,240,24,1.0,0.827571230696446,0.0030017170356586576,vertebral,A
KNN,0.1,9,0.1,240,24,0.5,0.9391040470821506,0.0025664210552349687,vertebral,A
KNN,0.1,10,0.1,240,24,0.5,0.8862301710663981,0.002501291106455028,vertebral,A
KNN,0.1,11,0.1,240,24,0.5,0.3579817650526215,0.0026723169721663,vertebral,A
KNN,0.1,12,0.1,240,24,0.0,0.7597303941285818,0.002388525987043977,vertebral,A
KNN,0.1,13,0.1,240,24,1.0,0.8473250040370678,0.0023288249503821135,vertebral,A
KNN,0.1,14,0.1,240,24,0.5,0.8751631971881829,0.002347921021282673,vertebral,A
KNN,0.1,15,0.1,240,24,0.5,0.8545336144605971,0.002487158984877169,vertebral,A
KNN,0.1,16,0.1,240,24,1.0,0.8828006296972072,0.0026281459722667933,vertebral,A
KNN,0.1,17,0.1,240,24,0.5,0.7165217391304347,0.002702226978726685,vertebral,A
KNN,0.1,18,0.1,240,24,1.0,0.7713043478260868,0.003941074945032597,vertebral,A
KNN,0.1,19,0.1,240,24,0.4,0.7497824904865364,0.002766298013739288,vertebral,A
KNN,0.1,20,0.1,240,24,0.5,0.6869565217391305,0.002890713047236204,vertebral,A
KNN,0.1,21,0.1,240,24,1.0,0.9045444875715226,0.0029693309916183352,vertebral,A
KNN,0.1,22,0.1,240,24,1.0,0.7956521739130433,0.0030335779301822186,vertebral,A
KNN,0.1,23,0.1,240,24,0.5,0.8719287007600496,0.002975372946821153,vertebral,A
KNN,0.1,24,0.1,240,24,1.0,0.5814307595591951,0.003221928025595844,vertebral,A
KNN,0.1,25,0.1,240,24,0.0,0.44260869565217387,0.0027558220317587256,vertebral,A
KNN,0.1,26,0.1,240,24,1.0,0.7762557261130614,0.0024200479965656996,vertebral,A
KNN,0.1,27,0.1,240,24,1.0,0.5592520245273933,0.0026879089418798685,vertebral,A
KNN,0.1,28,0.1,240,24,0.5,0.8122690439699084,0.003009808948263526,vertebral,A
KNN,0.1,29,0.1,240,24,1.0,0.8504347826086956,0.0034372350201010704,vertebral,A
KNN,0.1,30,0.1,240,24,0.5,0.8510545972007065,0.003076703054830432,vertebral,A
KNN,0.1,31,0.1,240,24,0.5,0.8965217391304346,0.0025338870473206043,vertebral,A
KNN,0.1,32,0.1,240,24,0.5,0.7834782608695651,0.0025238150265067816,vertebral,A
KNN,0.1,33,0.1,240,24,1.0,0.820356754421925,0.0026269250083714724,vertebral,A
KNN,0.1,34,0.1,240,24,0.5,0.8852173913043477,0.002478000009432435,vertebral,A
KNN,0.1,35,0.1,240,24,1.0,0.8181818955819941,0.0023386639077216387,vertebral,A
KNN,0.1,36,0.1,240,24,0.5,0.9001957159966595,0.0027020479319617152,vertebral,A
KNN,0.1,37,0.1,240,24,1.0,0.8210480733341513,0.0031501060584560037,vertebral,A
KNN,0.1,38,0.1,240,24,0.5,0.6875407859858544,0.0033749969443306327,vertebral,A
KNN,0.1,39,0.1,240,24,1.0,0.8427919312084667,0.0034252790501341224,vertebral,A
KNN,0.1,40,0.1,240,24,0.5,0.8386255686773443,0.0033342980314046144,vertebral,A
KNN,0.1,41,0.1,240,24,0.0,0.7914764266250822,0.0035154930083081126,vertebral,A
KNN,0.1,42,0.1,240,24,0.5,0.6905849260882586,0.003449360025115311,vertebral,A
KNN,0.1,43,0.1,240,24,1.0,0.6421580658273084,0.0036952149821445346,vertebral,A
KNN,0.1,44,0.1,240,24,1.0,0.8062622499796168,0.0032455349573865533,vertebral,A
KNN,0.1,45,0.1,240,24,0.5,0.398347476257459,0.0034310390474274755,vertebral,A
KNN,0.1,46,0.1,240,24,1.0,0.8201002398946317,0.0030634129652753472,vertebral,A
KNN,0.1,47,0.1,240,24,0.5,0.5089169685438241,0.003946564043872058,vertebral,A
KNN,0.1,48,0.1,240,24,1.0,0.7814742520028972,0.0039310549618676305,vertebral,A
KNN,0.1,49,0.1,240,24,0.5,0.6046107575007824,0.004484651028178632,vertebral,A
OCSVM,0.1,0,0.1,240,24,1.0,0.9686956521739128,0.010441255988553166,vertebral,A
OCSVM,0.1,1,0.1,240,24,0.5,0.9747826086956521,0.0077764809830114245,vertebral,A
OCSVM,0.1,2,0.1,240,24,0.5,0.954782608695652,0.007987942080944777,vertebral,A
OCSVM,0.1,3,0.1,240,24,1.0,0.6852173913043478,0.008187461993657053,vertebral,A
OCSVM,0.1,4,0.1,240,24,0.5,0.8965217391304346,0.008437550044618547,vertebral,A
OCSVM,0.1,5,0.1,240,24,1.0,0.9556521739130434,0.007373980944976211,vertebral,A
OCSVM,0.1,6,0.1,240,24,1.0,0.9356521739130433,0.0071038249880075455,vertebral,A
OCSVM,0.1,7,0.1,240,24,1.0,0.9617391304347825,0.006937928963452578,vertebral,A
OCSVM,0.1,8,0.1,240,24,1.0,0.9347826086956521,0.006755678099580109,vertebral,A
OCSVM,0.1,9,0.1,240,24,1.0,0.9504347826086955,0.0069091570330783725,vertebral,A
OCSVM,0.1,10,0.1,240,24,1.0,0.7826086956521738,0.006942188018001616,vertebral,A
OCSVM,0.1,11,0.1,240,24,0.5,0.9208695652173912,0.006958408048376441,vertebral,A
OCSVM,0.1,12,0.1,240,24,0.5,0.8756521739130434,0.00823875900823623,vertebral,A
OCSVM,0.1,13,0.1,240,24,1.0,0.9469565217391304,0.007543000974692404,vertebral,A
OCSVM,0.1,14,0.1,240,24,1.0,0.9486956521739129,0.006944534019567072,vertebral,A
OCSVM,0.1,15,0.1,240,24,1.0,0.8982608695652173,0.007346280966885388,vertebral,A
OCSVM,0.1,16,0.1,240,24,1.0,0.9686956521739128,0.007482824963517487,vertebral,A
OCSVM,0.1,17,0.1,240,24,1.0,0.9582608695652173,0.006883597932755947,vertebral,A
OCSVM,0.1,18,0.1,240,24,1.0,0.9243478260869564,0.006872906000353396,vertebral,A
OCSVM,0.1,19,0.1,240,24,1.0,0.9147826086956521,0.0067399999825283885,vertebral,A
OCSVM,0.1,20,0.1,240,24,1.0,0.9556521739130434,0.006558698019944131,vertebral,A
OCSVM,0.1,21,0.1,240,24,1.0,0.8565217391304346,0.0066241699969395995,vertebral,A
OCSVM,0.1,22,0.1,240,24,1.0,0.9643478260869565,0.007119949907064438,vertebral,A
OCSVM,0.1,23,0.1,240,24,0.5,0.6965217391304346,0.006876797997392714,vertebral,A
OCSVM,0.1,24,0.1,240,24,1.0,0.8208695652173912,0.00663270300719887,vertebral,A
OCSVM,0.1,25,0.1,240,24,1.0,0.9660869565217389,0.006723960977979004,vertebral,A
OCSVM,0.1,26,0.1,240,24,0.5,0.8339130434782607,0.006813777959905565,vertebral,A
OCSVM,0.1,27,0.1,240,24,1.0,0.9321739130434782,0.0068213449558243155,vertebral,A
OCSVM,0.1,28,0.1,240,24,0.5,0.8652173913043478,0.006582860019989312,vertebral,A
OCSVM,0.1,29,0.1,240,24,1.0,0.9608695652173912,0.0063453069888055325,vertebral,A
OCSVM,0.1,30,0.1,240,24,0.5,0.9626086956521739,0.00632226699963212,vertebral,A
OCSVM,0.1,31,0.1,240,24,1.0,0.8704347826086956,0.006364827044308186,vertebral,A
OCSVM,0.1,32,0.1,240,24,1.0,0.9582608695652173,0.006378846941515803,vertebral,A
OCSVM,0.1,33,0.1,240,24,1.0,0.9121739130434783,0.0065166320418938994,vertebral,A
OCSVM,0.1,34,0.1,240,24,1.0,0.9660869565217389,0.006336246035061777,vertebral,A
OCSVM,0.1,35,0.1,240,24,1.0,0.8826086956521739,0.006680801045149565,vertebral,A
OCSVM,0.1,36,0.1,240,24,1.0,0.9234782608695651,0.006636983947828412,vertebral,A
OCSVM,0.1,37,0.1,240,24,1.0,0.9843478260869565,0.00648924894630909,vertebral,A
OCSVM,0.1,38,0.1,240,24,0.0,0.9556521739130434,0.006441693054512143,vertebral,A
OCSVM,0.1,39,0.1,240,24,1.0,0.8965217391304346,0.006327230017632246,vertebral,A
OCSVM,0.1,40,0.1,240,24,1.0,0.9660869565217389,0.006468633888289332,vertebral,A
OCSVM,0.1,41,0.1,240,24,0.5,0.957391304347826,0.006892081000842154,vertebral,A
OCSVM,0.1,42,0.1,240,24,1.0,0.946086956521739,0.006403059000149369,vertebral,A
OCSVM,0.1,43,0.1,240,24,1.0,0.9530434782608694,0.006708939094096422,vertebral,A
OCSVM,0.1,44,0.1,240,24,0.5,0.9426086956521739,0.006384741980582476,vertebral,A
OCSVM,0.1,45,0.1,240,24,1.0,0.9756521739130434,0.006867286982014775,vertebral,A
OCSVM,0.1,46,0.1,240,24,1.0,0.906086956521739,0.00694141595158726,vertebral,A
OCSVM,0.1,47,0.1,240,24,1.0,0.9356521739130433,0.0068571120500564575,vertebral,A
OCSVM,0.1,48,0.1,240,24,1.0,0.8939130434782607,0.006587354000657797,vertebral,A
OCSVM,0.1,49,0.1,240,24,1.0,0.9408695652173911,0.006467813975177705,vertebral,A
Mahalanobis,0.1,0,0.1,240,24,1.0,0.9008695652173913,0.0030887299217283726,vertebral,A
Mahalanobis,0.1,1,0.1,240,24,1.0,0.8208695652173912,0.001691529992967844,vertebral,A
Mahalanobis,0.1,2,0.1,240,24,0.5,0.7330434782608695,0.0017283629858866334,vertebral,A
Mahalanobis,0.1,3,0.1,240,24,1.0,0.788695652173913,0.0016668409807607532,vertebral,A
Mahalanobis,0.1,4,0.1,240,24,0.5,0.8765217391304346,0.00169153802562505,vertebral,A
Mahalanobis,0.1,5,0.1,240,24,0.5,0.8182608695652173,0.0016891550039872527,vertebral,A
Mahalanobis,0.1,6,0.1,240,24,0.5,0.7834782608695651,0.0016669579781591892,vertebral,A
Mahalanobis,0.1,7,0.1,240,24,1.0,0.9365217391304346,0.001678338972851634,vertebral,A
