method,p,rep,n_full,n_sample,rho_srs,rho_tilde_srs,rho_str,rho_tilde_str,rho_str_km,rho_tilde_str_km,time_total_s,error,dataset,tier,method_class
ECOD,0.1,1,49097,4909,0.9877551020408163,0.9996015118253717,0.9938775510204082,0.9996698764028811,0.9959183673469387,0.9995960084906778,1.7598064739722759,,shuttle,T3,II
ECOD,0.1,2,49097,4909,0.9897959183673469,0.9992546195563837,0.9857142857142858,0.9996421073254332,0.9918367346938776,0.9994871402908817,1.3079192980076186,,shuttle,T3,II
ECOD,0.1,3,49097,4909,0.9918367346938776,0.9996983930555852,0.9775510204081632,0.9994597460534982,0.9857142857142858,0.9992741237161833,1.3911793020088226,,shuttle,T3,II
ECOD,0.1,4,49097,4909,0.9918367346938776,0.9996240546723237,0.9938775510204082,0.9996293548260066,0.9857142857142858,0.9995792982472971,1.2393245809944347,,shuttle,T3,II
ECOD,0.1,5,49097,4909,0.9836734693877551,0.9996218610680484,0.9959183673469387,0.9992988299387829,0.9877551020408163,0.9996096740620434,1.1434012670069933,,shuttle,T3,II
ECOD,0.1,6,49097,4909,0.9897959183673469,0.999661943721191,0.9857142857142858,0.9996874504952332,0.9918367346938776,0.9997190703498792,1.0194852339918725,,shuttle,T3,II
ECOD,0.1,7,49097,4909,0.9734693877551021,0.9992760789403408,0.9816326530612245,0.9991487279634711,0.9877551020408163,0.9993758693209362,1.0167648330098018,,shuttle,T3,II
ECOD,0.1,8,49097,4909,0.9918367346938776,0.9993251597328277,0.9857142857142858,0.9997137467892903,0.9877551020408163,0.9995917868295109,1.0563303100061603,,shuttle,T3,II
ECOD,0.1,9,49097,4909,0.9877551020408163,0.9995828218097533,0.9877551020408163,0.9994234536442285,0.9877551020408163,0.9996429993996341,1.1301847649738193,,shuttle,T3,II
ECOD,0.2,0,49097,9819,0.9857288481141692,0.9997505332184764,0.9949031600407747,0.9998669465017346,0.9898063200815495,0.9997613206635951,1.305503895971924,,shuttle,T3,II
ECOD,0.2,1,49097,9819,0.9908256880733946,0.9998508863399683,0.9898063200815495,0.9996491021843296,0.9887869520897044,0.9997843269566655,1.393638648034539,,shuttle,T3,II
ECOD,0.2,2,49097,9819,0.9898063200815495,0.9998595785601799,0.9898063200815495,0.9998073887956478,0.9959225280326198,0.9998456490430097,1.8308106529875658,,shuttle,T3,II
ECOD,0.2,3,49097,9819,0.9898063200815495,0.9997931464779806,0.9867482161060143,0.9996240679754687,0.9938837920489296,0.9998426615949887,1.6663645050139166,,shuttle,T3,II
ECOD,0.2,4,49097,9819,0.9918450560652395,0.999827807724424,0.9928644240570846,0.9996533640280926,0.9847094801223242,0.9998002004465094,1.4061516360379755,,shuttle,T3,II
ECOD,0.2,5,49097,9819,0.9938837920489296,0.9998282990937652,0.9898063200815495,0.9997483797287063,0.9928644240570846,0.9998686693873532,1.4063652369659394,,shuttle,T3,II
ECOD,0.2,6,49097,9819,0.9918450560652395,0.9997136270350129,0.9887869520897044,0.9997848300702626,0.9938837920489296,0.9997755048494931,1.4422673549852334,,shuttle,T3,II
ECOD,0.2,7,49097,9819,0.9847094801223242,0.9997724122198652,0.9969418960244648,0.9998516264330325,0.9949031600407747,0.9997950793465441,1.2868060659966432,,shuttle,T3,II
ECOD,0.2,8,49097,9819,0.9918450560652395,0.999743513582668,0.9918450560652395,0.9997775858330056,0.9928644240570846,0.9998811124881819,1.219324717996642,,shuttle,T3,II
ECOD,0.2,9,49097,9819,0.9918450560652395,0.9997757248685966,0.9918450560652395,0.9997832268072957,0.9969418960244648,0.9998236525200034,1.4841282420093194,,shuttle,T3,II
HBOS,0.05,0,49097,2454,0.901010101010101,0.7779615344333323,0.8469184890656064,0.8400322659263835,0.8820116054158608,0.816242537108671,0.23738531599519774,,shuttle,T3,II
HBOS,0.05,1,49097,2454,0.8582995951417004,0.6941422317796171,0.9193548387096774,0.7806270841484213,0.8943089430894309,0.7780962452551065,0.37637099099811167,,shuttle,T3,II
HBOS,0.05,2,49097,2454,0.6356275303643725,0.5512140912889498,0.6216216216216216,0.5421488105394688,0.9094412331406551,0.8342302286768862,0.4326408830238506,,shuttle,T3,II
HBOS,0.05,3,49097,2454,0.8712871287128713,0.860477380237077,0.8938775510204081,0.8769398340893141,0.8247011952191236,0.8635717333628921,0.2984281580429524,,shuttle,T3,II
HBOS,0.05,4,49097,2454,0.9073359073359073,0.8127658973936156,0.8897795591182365,0.7650454241012086,0.8235294117647058,0.8004161923592154,0.49503820802783594,,shuttle,T3,II
HBOS,0.05,5,49097,2454,0.8530612244897959,0.8378487925342972,0.9105691056910569,0.805391223861148,0.879837067209776,0.7586289934203833,0.4487878179643303,,shuttle,T3,II
HBOS,0.05,6,49097,2454,0.8508064516129032,0.7743753923671418,0.849802371541502,0.7750604449935606,0.9190283400809717,0.7845080968708795,0.4729487209697254,,shuttle,T3,II
HBOS,0.05,7,49097,2454,0.901010101010101,0.8114311996481628,0.8670520231213873,0.8298189004652984,0.9138276553106213,0.7853712899540437,0.42526386299869046,,shuttle,T3,II
HBOS,0.05,8,49097,2454,0.8845401174168297,0.8361035015302171,0.851782363977486,0.799992597360349,0.8830645161290323,0.8089375060374318,0.493281795992516,,shuttle,T3,II
HBOS,0.05,9,49097,2454,0.8226120857699805,0.8365540140255583,0.8389662027833003,0.8366483494814894,0.8635437881873728,0.8216743525334773,0.4560995859792456,,shuttle,T3,II
HBOS,0.1,0,49097,4909,0.8917835671342685,0.8049120377705703,0.9295774647887324,0.7738566679278169,0.7700101317122594,0.5527314233969282,0.490309280983638,,shuttle,T3,II
HBOS,0.1,1,49097,4909,0.8063872255489022,0.7029164675529227,0.7969924812030075,0.8917283455568499,0.8276533592989289,0.8458862315087322,0.5432415569666773,,shuttle,T3,II
HBOS,0.1,2,49097,4909,0.5745310957551826,0.5484190992871666,0.8571428571428571,0.7697109547093199,0.878968253968254,0.7799473079142136,0.7178084389888681,,shuttle,T3,II
HBOS,0.1,3,49097,4909,0.9429429429429429,0.7625019555893241,0.6288032454361054,0.5440418933934076,0.913946587537092,0.8329307467286001,0.40145157102961093,,shuttle,T3,II
HBOS,0.1,4,49097,4909,0.6237424547283702,0.556044714551114,0.9035532994923858,0.7685099349866212,0.8860510805500982,0.8815367067669106,0.4410812510177493,,shuttle,T3,II
HBOS,0.1,5,49097,4909,0.8769074262461851,0.8893557613770566,0.8565615462868769,0.8922612245575563,0.8253968253968254,0.7859113958863896,0.4314169050194323,,shuttle,T3,II
HBOS,0.1,6,49097,4909,0.8897715988083416,0.809972561277715,0.8904665314401623,0.7837497940740132,0.8011811023622047,0.8113769543230924,0.4427783800056204,,shuttle,T3,II
HBOS,0.1,7,49097,4909,0.8422090729783037,0.8240665297398602,0.8693957115009746,0.7663160748955888,0.900398406374502,0.8802591444107601,0.5107725909911096,,shuttle,T3,II
HBOS,0.1,8,49097,4909,0.8637577916295637,0.7892657896799022,0.896887159533074,0.8155589905829261,0.896414342629482,0.7902943517170355,0.4627587289432995,,shuttle,T3,II
HBOS,0.1,9,49097,4909,0.8492610837438423,0.858552240302519,0.7918781725888325,0.6809448704552246,0.8658178256611165,0.7467276603022766,0.5044899960048497,,shuttle,T3,II
HBOS,0.2,0,49097,9819,0.8614008941877794,0.8144927730698418,0.8208882381649585,0.6994001278232845,0.858877086494689,0.8840041709973603,0.33455865998985246,,shuttle,T3,II
HBOS,0.2,1,49097,9819,0.7630679042501222,0.6760684256311791,0.8419526341227647,0.8391486271826045,0.8777555110220441,0.8201829149196873,0.6603334569954313,,shuttle,T3,II
HBOS,0.2,2,49097,9819,0.8125952260030472,0.6977423229382198,0.8058573452999528,0.7510268967574377,0.8189526184538654,0.8376995701409188,0.4912646129960194,,shuttle,T3,II
HBOS,0.2,3,49097,9819,0.8962818003913894,0.8718201639365823,0.8422604422604423,0.8605386611440318,0.8571428571428571,0.8697674492052457,0.4812692980049178,,shuttle,T3,II
HBOS,0.2,4,49097,9819,0.8417338709677419,0.8144016905185764,0.8358797437161163,0.903804000082493,0.8897715988083416,0.8210024481224133,0.3345308430143632,,shuttle,T3,II
HBOS,0.2,5,49097,9819,0.8667672197083962,0.9068976560435662,0.8823826350328117,0.7972172843116164,0.898635477582846,0.7181565789655832,0.7516856379806995,,shuttle,T3,II
HBOS,0.2,6,49097,9819,0.807205452775073,0.7202459618720141,0.870213823968175,0.8881027070627786,0.875544794188862,0.7492651241066146,0.3844364429824054,,shuttle,T3,II
HBOS,0.2,7,49097,9819,0.8512518409425626,0.758016384675472,0.9040404040404041,0.7745755651731205,0.8704714640198511,0.7978088547053397,0.47696811199421063,,shuttle,T3,II
HBOS,0.2,8,49097,9819,0.8641304347826086,0.8202473665990523,0.7747489239598279,0.7338941001867082,0.8564429201371877,0.7850877269639766,0.32336151198251173,,shuttle,T3,II
HBOS,0.2,9,49097,9819,0.8601087493821058,0.7083438416124305,0.9841427155599604,0.9135840159802076,0.8555938886150813,0.8321620034513935,0.6905513419769704,,shuttle,T3,II
LOF,0.05,0,49097,2454,0.33877551020408164,0.36420404956303293,0.2897959183673469,0.3464890915077132,0.2857142857142857,0.3874555743861626,26.194159118982498,,shuttle,T3,IV
LOF,0.05,1,49097,2454,0.2857142857142857,0.37213408946819015,0.24897959183673468,0.3849418336425911,0.31020408163265306,0.35199622023313226,27.060888241045177,,shuttle,T3,IV
LOF,0.05,2,49097,2454,0.2612244897959184,0.37293919979993573,0.34285714285714286,0.36976040460324106,0.27755102040816326,0.34774422868504035,27.046966822992545,,shuttle,T3,IV
LOF,0.05,3,49097,2454,0.2612244897959184,0.3800813606037448,0.3183673469387755,0.34846710835346245,0.27755102040816326,0.3737865331731701,27.069389894022606,,shuttle,T3,IV
LOF,0.05,4,49097,2454,0.31020408163265306,0.4093990413064037,0.2897959183673469,0.34391024151930527,0.3142857142857143,0.39272607247608066,27.371894534968305,,shuttle,T3,IV
LOF,0.05,5,49097,2454,0.2938775510204082,0.36441753438293717,0.3142857142857143,0.3653850619316227,0.3020408163265306,0.3952689415459742,26.95366453001043,,shuttle,T3,IV
LOF,0.05,6,49097,2454,0.2938775510204082,0.37019382990616106,0.3183673469387755,0.36904114804330707,0.27346938775510204,0.3936226744437785,25.822298682003748,,shuttle,T3,IV
LOF,0.05,7,49097,2454,0.3020408163265306,0.361962539882962,0.2938775510204082,0.3575013344787475,0.2938775510204082,0.3457707142174682,26.917389689013362,,shuttle,T3,IV
LOF,0.05,8,49097,2454,0.3183673469387755,0.3904253036757462,0.3142857142857143,0.3743102146759272,0.31020408163265306,0.35457410267264744,25.473129703023005,,shuttle,T3,IV
LOF,0.05,9,49097,2454,0.2816326530612245,0.3347414281726614,0.31020408163265306,0.36840357696968795,0.2857142857142857,0.3648496930656785,24.96721674100263,,shuttle,T3,IV
LOF,0.1,0,49097,4909,0.4061224489795918,0.4831112324253342,0.3551020408163265,0.4866059626632857,0.39183673469387753,0.4731461195868348,26.871861007995903,,shuttle,T3,IV
LOF,0.1,1,49097,4909,0.35918367346938773,0.481765124545565,0.3979591836734694,0.4551195794112657,0.40816326530612246,0.46920012155011337,25.592914436012506,,shuttle,T3,IV
LOF,0.1,2,49097,4909,0.3816326530612245,0.47491786286852705,0.3877551020408163,0.48301841687566,0.3979591836734694,0.48133725700738594,25.23880366398953,,shuttle,T3,IV
LOF,0.1,3,49097,4909,0.363265306122449,0.4783640840943194,0.363265306122449,0.48747578801671887,0.35306122448979593,0.47629486255915177,25.017220424022526,,shuttle,T3,IV
LOF,0.1,4,49097,4909,0.3795918367346939,0.4940370285444438,0.3795918367346939,0.46821265007871643,0.3979591836734694,0.4841686294260251,26.406697705038823,,shuttle,T3,IV
LOF,0.1,5,49097,4909,0.35714285714285715,0.4769443394136433,0.3979591836734694,0.4813905310564837,0.38571428571428573,0.4823963768563275,25.05539099202724,,shuttle,T3,IV
LOF,0.1,6,49097,4909,0.37142857142857144,0.4708586693959448,0.38571428571428573,0.48806360383362085,0.3979591836734694,0.46557070917358784,25.748218357970472,,shuttle,T3,IV
LOF,0.1,7,49097,4909,0.36122448979591837,0.4702102116020387,0.36122448979591837,0.47511163049476013,0.373469387755102,0.484415785979115,25.842468407994602,,shuttle,T3,IV
LOF,0.1,8,49097,4909,0.3979591836734694,0.49346958484870473,0.35714285714285715,0.4825672010667449,0.3816326530612245,0.46019202923517627,24.97250483802054,,shuttle,T3,IV
LOF,0.1,9,49097,4909,0.35918367346938773,0.47056093372065544,0.43673469387755104,0.49820715614309036,0.3510204081632653,0.47522327165446643,23.71623315400211,,shuttle,T3,IV
LOF,0.2,0,49097,9819,0.5045871559633027,0.6023761583065773,0.5056065239551478,0.6044115739347861,0.4750254841997961,0.5901094198199343,27.150522357027512,,shuttle,T3,IV
LOF,0.2,1,49097,9819,0.49133537206931704,0.6040899484340614,0.49949031600407745,0.611653196275274,0.4750254841997961,0.6136646450118163,27.144299892999697,,shuttle,T3,IV
LOF,0.2,2,49097,9819,0.4954128440366973,0.6140244518330319,0.4872579001019368,0.6042722741259172,0.49949031600407745,0.6172616552725417,27.38516276801238,,shuttle,T3,IV
LOF,0.2,3,49097,9819,0.49133537206931704,0.6066745054159756,0.4954128440366973,0.6036322533502386,0.4984709480122324,0.6083328374467962,26.6351907250355,,shuttle,T3,IV
LOF,0.2,4,49097,9819,0.4872579001019368,0.6194266625708227,0.5066258919469928,0.6028722708119373,0.5229357798165137,0.6103889931729589,28.044893891958054,,shuttle,T3,IV
LOF,0.2,5,49097,9819,0.49337410805300713,0.6093811313587723,0.4750254841997961,0.6157735654755944,0.49949031600407745,0.6112422480734002,29.39564712595893,,shuttle,T3,IV
LOF,0.2,6,49097,9819,0.5015290519877675,0.6067713939566363,0.49133537206931704,0.6073389167625285,0.49133537206931704,0.609014558502331,27.55388567398768,,shuttle,T3,IV
LOF,0.2,7,49097,9819,0.49949031600407745,0.6087716562310186,0.48216106014271154,0.6111882190722062,0.4841997961264016,0.6144112967150944,27.344470451003872,,shuttle,T3,IV
LOF,0.2,8,49097,9819,0.5056065239551478,0.6061124505876416,0.4943934760448522,0.6029786146634247,0.4943934760448522,0.6013038822961789,28.87898852402577,,shuttle,T3,IV
LOF,0.2,9,49097,9819,0.49337410805300713,0.6023201638014389,0.5015290519877675,0.611542906743116,0.48216106014271154,0.6106717976073217,27.88926701998571,,shuttle,T3,IV
ThreeSigma,0.05,0,286048,14302,0.9926599091226844,0.9997475845730015,0.9912679008033531,0.9997347224218764,0.9912617965746242,0.9996173087091047,2.132782060012687,,covertype,T3,I
ThreeSigma,0.05,1,286048,14302,0.9972027972027973,0.9996302337273261,0.9665038381018841,0.9992210435761881,0.989247311827957,0.9997273057203078,2.015458320034668,,covertype,T3,I
ThreeSigma,0.05,2,286048,14302,0.9828731212862636,0.9994990863843753,0.9856693463823838,0.9993539895014494,0.9906152241918665,0.9997430036669808,1.373947579995729,,covertype,T3,I
ThreeSigma,0.05,3,286048,14302,0.9842931937172775,0.9995235636295438,0.9937062937062937,0.9997820856011431,0.9965059399021663,0.9997276437711644,1.8130399140063673,,covertype,T3,I
ThreeSigma,0.05,4,286048,14302,0.9909154437456325,0.9997238468160345,0.9958071278825996,0.9997639636376829,0.9853963838664812,0.9996530338222056,1.8058995910105295,,covertype,T3,I
ThreeSigma,0.05,5,286048,14302,0.9825174825174825,0.9995889408382214,0.9772806710940231,0.9991776101539811,0.9737853897238727,0.9996883686388464,1.8356139640090987,,covertype,T3,I
ThreeSigma,0.05,6,286048,14302,0.9898636840265641,0.9995816416620781,0.9947570779447745,0.9997887299126361,0.9951117318435754,0.9998074000331796,1.6569946429808624,,covertype,T3,I
ThreeSigma,0.05,7,286048,14302,0.964697658161482,0.9994461216053113,0.9874125874125874,0.999691220753781,0.9766469153014988,0.9996362524555066,1.6378768800059333,,covertype,T3,I
ThreeSigma,0.05,8,286048,14302,0.9836293974225009,0.9995634349073427,0.9769230769230769,0.9993937128924786,0.9804469273743017,0.9996601688596717,3.3525735000148416,,covertype,T3,I
ThreeSigma,0.05,9,286048,14302,0.978397212543554,0.9995895123079676,0.9818308874912649,0.9997973716348201,0.9975652173913043,0.9998108947564259,3.7069148320006207,,covertype,T3,I
ThreeSigma,0.1,0,286048,28604,0.9980786026200873,0.999934476601766,0.9900367068694285,0.9998078463062522,0.9940580216707445,0.9998944973513583,2.0729654119932093,,covertype,T3,I
ThreeSigma,0.1,1,286048,28604,0.9875939192731085,0.9997135871215047,0.988666085440279,0.9998911104557229,0.9867132867132867,0.9998093084306214,2.12473692902131,,covertype,T3,I
ThreeSigma,0.1,2,286048,28604,0.9902166317260657,0.9998322080545655,0.996684697260513,0.9997366790795224,0.9965071603213412,0.9998309664430063,1.5269038350088522,,covertype,T3,I
ThreeSigma,0.1,3,286048,28604,0.9898601398601399,0.9998470516387472,0.9959867387890421,0.9999076343882942,0.9965034965034965,0.9998839401686717,1.8484885250218213,,covertype,T3,I
ThreeSigma,0.1,4,286048,28604,0.9890033164601152,0.9997950028134305,0.9877622377622378,0.9998994751095339,0.9853146853146854,0.9997744927191239,1.921153580013197,,covertype,T3,I
ThreeSigma,0.1,5,286048,28604,0.9865502183406114,0.9998354770934434,0.9900506196543899,0.9998335089728136,0.9844704240097715,0.9998875020989958,2.248106546001509,,covertype,T3,I
ThreeSigma,0.1,6,286048,28604,0.9919832694318578,0.9997341256661838,0.9809739919706755,0.9998529202902472,0.9954545454545455,0.9997045640673669,2.46966863097623,,covertype,T3,I
ThreeSigma,0.1,7,286048,28604,0.9785002621919245,0.9996065546798037,0.9900783289817232,0.9998206098218932,0.9902336937565399,0.999842077433167,2.6411358359619044,,covertype,T3,I
ThreeSigma,0.1,8,286048,28604,0.9807826694619147,0.9997311153760954,0.9795989537925022,0.9998384558001763,0.9949380345610054,0.9998848401988757,2.0649214379955083,,covertype,T3,I
ThreeSigma,0.1,9,286048,28604,0.9820212951649503,0.999853266831448,0.9909122684376093,0.9998769907892382,0.9942337934649659,0.9999301630484512,2.2334490250214003,,covertype,T3,I
ThreeSigma,0.2,0,286048,57209,0.9923237962316818,0.9999350728830254,0.9983398864132809,0.9999333270002239,0.9916979812986105,0.9999537280975356,2.1055084770196117,,covertype,T3,I
ThreeSigma,0.2,1,286048,57209,0.9958041958041958,0.999906099670517,0.9960695257227705,0.9998627205103623,0.9973776223776224,0.9999535946362391,1.9974164849845693,,covertype,T3,I
ThreeSigma,0.2,2,286048,57209,0.9963401882188916,0.9999285895103726,0.9969482954050048,0.9999273695607329,0.9844568634299685,0.9999287993432129,1.8242687830352224,,covertype,T3,I
ThreeSigma,0.2,3,286048,57209,0.9960750109027475,0.999932438798258,0.9898778359511344,0.9998975835512696,0.993885394828791,0.9999317118982871,1.7955601749708876,,covertype,T3,I
ThreeSigma,0.2,4,286048,57209,0.9932827357585274,0.9999279933760306,0.9975524475524475,0.9999094750884514,0.9917846530326866,0.9999311427359293,1.7031126450165175,,covertype,T3,I
ThreeSigma,0.2,5,286048,57209,0.9973789970295299,0.9999428626663728,0.9923144104803493,0.9999075004522243,0.9994757077944775,0.9999582857510073,2.2699072459945455,,covertype,T3,I
ThreeSigma,0.2,6,286048,57209,0.9960756954739688,0.9999388710555523,0.9867179307934288,0.9999205435541685,0.9942468619246861,0.9999209658720069,2.823595076042693,,covertype,T3,I
ThreeSigma,0.2,7,286048,57209,0.9930289299407459,0.9999191772006174,0.995280545359203,0.9998737053918935,0.9949362668063558,0.9999522346472197,2.3697178279981017,,covertype,T3,I
ThreeSigma,0.2,8,286048,57209,0.9854059250196626,0.9998606223500651,0.9972042634981653,0.9999386982307131,0.9992133554759199,0.9999764548326244,2.2450680439942516,,covertype,T3,I
ThreeSigma,0.2,9,286048,57209,0.9951935681202482,0.9999394307982454,0.9943325486092947,0.9999322965959725,0.9905923344947736,0.9999560128447027,2.143787393986713,,covertype,T3,I
BoxPlot,0.05,0,286048,14302,0.9779951100244498,0.986423863090345,0.9884897104987792,0.9945373252850762,0.9895104895104895,0.9967609314178009,1.9853010800434276,,covertype,T3,I
BoxPlot,0.05,1,286048,14302,0.9856693463823838,0.9899589704919164,0.9926701570680628,0.9975740342194491,0.9874389392882066,0.9971861754746025,2.000001680047717,,covertype,T3,I
BoxPlot,0.05,2,286048,14302,0.9846261355695318,0.9932391753754173,0.9598883850715033,0.9803978601905188,0.9654208871812784,0.9881398042619183,1.5609212629497051,,covertype,T3,I
BoxPlot,0.05,3,286048,14302,0.9675165909884736,0.988705869965771,0.9888501742160278,0.9972578903056463,0.9954688044614849,0.9947978040181359,1.84656926500611,,covertype,T3,I
BoxPlot,0.05,4,286048,14302,0.986013986013986,0.9931626264513739,0.9776223776223776,0.9868914778151677,0.9853146853146854,0.9950242224011963,1.9050343860290013,,covertype,T3,I
BoxPlot,0.05,5,286048,14302,0.9835721775602936,0.9879826657260747,0.9657582110412299,0.9821871931210645,0.9874389392882066,0.9954803145858803,2.1973829380003735,,covertype,T3,I
BoxPlot,0.05,6,286048,14302,0.9874564459930314,0.9965402251089907,0.9905693328676214,0.9925934515972685,0.9905824904080921,0.9972724713378864,3.581788334995508,,covertype,T3,I
BoxPlot,0.05,7,286048,14302,0.9706293706293706,0.990126902675309,0.9891646277525341,0.9951028049477741,0.9741439552760307,0.9902682643784034,2.3328765319893137,,covertype,T3,I
BoxPlot,0.05,8,286048,14302,0.9850017439832578,0.9897863196712888,0.9891721969961579,0.9897372892879945,0.9832285115303984,0.9874422629500472,2.019743404991459,,covertype,T3,I
BoxPlot,0.05,9,286048,14302,0.9797909407665505,0.9861538220550718,0.9720475192173306,0.9896844888844826,0.9870764931889626,0.9964809226208976,2.3342721479712054,,covertype,T3,I
BoxPlot,0.1,0,286048,28604,0.999650471862985,0.9992141676274608,0.9788572427048751,0.989681782368215,0.9807826694619147,0.997944254216045,2.4128689159988426,,covertype,T3,I
BoxPlot,0.1,1,286048,28604,0.9863826815642458,0.9954202275754809,0.9813035121439805,0.9937016038620446,0.9877707896575821,0.9933976497070179,2.3582618120126426,,covertype,T3,I
BoxPlot,0.1,2,286048,28604,0.9973789970295299,0.9981224435533799,0.9917932599965078,0.9953521648306232,0.9917875240258606,0.9964902234875721,1.621299171994906,,covertype,T3,I
BoxPlot,0.1,3,286048,28604,0.9844432791470022,0.9949844509794249,0.9930167597765364,0.9978011486052287,0.9898672257162823,0.9957822849622586,2.09983512602048,,covertype,T3,I
BoxPlot,0.1,4,286048,28604,0.9982517482517482,0.9976954496213472,0.9876112371313907,0.9974654531673879,0.9940559440559441,0.9980648983484744,2.2852320090169087,,covertype,T3,I
BoxPlot,0.1,5,286048,28604,0.9895141558895492,0.9911486337640426,0.9982517482517482,0.9952032203817884,0.9991260269183709,0.9985023435674446,2.9016108179930598,,covertype,T3,I
BoxPlot,0.1,6,286048,28604,0.9958056623558197,0.9968361299853805,0.9933751743375174,0.9964145723414065,0.9914559721011333,0.9965454401358051,1.9415561759960838,,covertype,T3,I
BoxPlot,0.1,7,286048,28604,0.9743500261734427,0.9912060963949092,0.9965047186298497,0.9977811881386742,0.9804469273743017,0.9927710896664836,1.7927985590067692,,covertype,T3,I
BoxPlot,0.1,8,286048,28604,0.9959811287786127,0.9966849836993984,0.9900610287707062,0.9964130238904099,0.9987764376857193,0.9986619626758969,2.0733630000031553,,covertype,T3,I
BoxPlot,0.1,9,286048,28604,0.9896871176367767,0.9961002066612233,0.9837894369879728,0.9914849096877586,0.9965047186298497,0.998867252225828,2.518146290036384,,covertype,T3,I
BoxPlot,0.2,0,286048,57209,0.9980839574986936,0.9992219488609835,0.9992137677994234,0.9983374899036336,0.9890071540743326,0.9939406489101714,2.3062552729970776,,covertype,T3,I
BoxPlot,0.2,1,286048,57209,0.9895306229279358,0.9977145297429182,0.9874191857417438,0.996765710943102,0.9930167597765364,0.9987025523512213,2.21739071799675,,covertype,T3,I
BoxPlot,0.2,2,286048,57209,0.9945927088784232,0.9982001305334641,0.987363834422658,0.9950432473633409,0.9984290452085879,0.9984271522980499,2.0336881009861827,,covertype,T3,I
BoxPlot,0.2,3,286048,57209,0.9980769230769231,0.9989183955780113,0.9868904037755637,0.9950420729389665,0.9855832241153342,0.9971036003732472,3.0132961500203237,,covertype,T3,I
BoxPlot,0.2,4,286048,57209,0.9987766515204474,0.9987417808695127,0.9874323616687031,0.9971535716257517,0.9955485729248494,0.999330372229506,1.8969654079992324,,covertype,T3,I
BoxPlot,0.2,5,286048,57209,0.9977324263038548,0.9981095812813293,0.9909972904466393,0.9954526656949666,0.9928421787709497,0.9983879504303724,2.4898994240211323,,covertype,T3,I
BoxPlot,0.2,6,286048,57209,0.9989510489510489,0.9991539038488196,0.9986891549418858,0.998689164213991,0.9953756216735015,0.9979968087426613,2.480802736012265,,covertype,T3,I
BoxPlot,0.2,7,286048,57209,0.9853300733496333,0.9951030814894162,0.990054091781539,0.9967963459941812,0.9885779056587323,0.9960572654220345,2.076869666983839,,covertype,T3,I
BoxPlot,0.2,8,286048,57209,0.9972047519217331,0.9991987439649713,0.9971166448230668,0.9987425939405072,0.9966852756454989,0.9989400259060499,2.131267752032727,,covertype,T3,I
BoxPlot,0.2,9,286048,57209,0.9860942117156266,0.9965299480032421,0.9990390495326287,0.9989887378532488,0.9857529936194389,0.9959719595470388,2.3130709860124625,,covertype,T3,I
MAD,0.05,0,286048,14302,0.9864064133844546,0.9996325737519709,0.998951415588955,0.9998793720327989,0.9770194986072424,0.9990504856173871,1.954809648974333,,covertype,T3,I
MAD,0.05,1,286048,14302,0.9965083798882681,0.9995759318896709,0.9919608528486543,0.9994342371255414,0.9958041958041958,0.9996876360209173,2.7089789290330373,,covertype,T3,I
MAD,0.05,2,286048,14302,0.9706293706293706,0.9990954519496764,0.9483600837404047,0.9980699688930857,0.9783519553072626,0.9996147015223287,1.9416240569553338,,covertype,T3,I
MAD,0.05,3,286048,14302,0.9846689895470383,0.9995572561247376,0.9870764931889626,0.9998811739222663,0.9891721969961579,0.9993914212963168,1.7903446580166928,,covertype,T3,I
MAD,0.05,4,286048,14302,0.9860529986052998,0.9993177879241862,0.9853146853146854,0.9992660536668856,0.9944211994421199,0.9998043873112124,1.7928503300063312,,covertype,T3,I
MAD,0.05,5,286048,14302,0.9993006993006993,0.9995924742368674,0.9846261355695318,0.998880551649907,0.9818941504178273,0.9997962406174516,1.7609796960023232,,covertype,T3,I
MAD,0.05,6,286048,14302,0.9874125874125874,0.9993577018402405,0.9902166317260657,0.9992229199326813,0.986722571628232,0.9990480002997103,2.1284443530021235,,covertype,T3,I
MAD,0.05,7,286048,14302,0.9800768961901433,0.9993212389340187,0.995118549511855,0.9996354167146837,0.9874651810584958,0.9992965001498677,1.6520321419811808,,covertype,T3,I
MAD,0.05,8,286048,14302,0.9853862212943633,0.999439201495038,0.993006993006993,0.9997556694055302,0.9916376306620209,0.999490379636988,1.9033458049525507,,covertype,T3,I
MAD,0.05,9,286048,14302,0.9923558026407228,0.9995892249062833,0.9947607404820119,0.9995875306907008,0.9860627177700348,0.9994110769988388,2.2291506809997372,,covertype,T3,I
MAD,0.1,0,286048,28604,0.9963421006793242,0.9996996975843131,0.9895104895104895,0.999618875808041,0.9952821946531539,0.9998869612533989,2.0241519159753807,,covertype,T3,I
MAD,0.1,1,286048,28604,0.9916083916083916,0.9994898840824069,0.990572625698324,0.9998300140220374,0.9825296995108316,0.9993665082220038,3.025400608952623,,covertype,T3,I
MAD,0.1,2,286048,28604,0.9903930131004367,0.9996586087444199,0.9903862961020801,0.9994487823477719,0.9945927088784232,0.9996882593205252,1.5409079330274835,,covertype,T3,I
MAD,0.1,3,286048,28604,0.9977276699877644,0.9998222851564309,0.9965034965034965,0.9996060707985086,0.9827013803948977,0.9994201592638847,1.9364765590289608,,covertype,T3,I
