method,method_class,p,rep,n_full,n_sample,rho,rho_tilde,time_fit_full_s,time_fit_sample_s,time_score_s,time_total_s,dataset
HBOS,II,0.01,8,95156,951,0.55,0.664198432534371,0.02865897794254124,0.001246351981535554,0.02865897794254124,0.033697131904773414,smtp
HBOS,II,0.01,9,95156,951,0.5658536585365853,0.603568099147002,0.02388487395364791,0.0012204960221424699,0.02388487395364791,0.029021517955698073,smtp
HBOS,II,0.05,0,95156,4757,0.5105105105105106,0.6313080400322163,0.02469960693269968,0.008853961015120149,0.02469960693269968,0.03842427604831755,smtp
HBOS,II,0.05,1,95156,4757,0.8412698412698413,0.8879286048900782,0.07186559506226331,0.008542150957509875,0.07186559506226331,0.08278161904308945,smtp
HBOS,II,0.05,2,95156,4757,0.5563310069790628,0.6511731942267462,0.03834835905581713,0.031063180998899043,0.03834835905581713,0.07322700298391283,smtp
HBOS,II,0.05,3,95156,4757,0.6288557213930348,0.7365888255151322,0.04120423400308937,0.036626714980229735,0.04120423400308937,0.08565412496682256,smtp
HBOS,II,0.05,4,95156,4757,0.8662175168431184,0.989707007527405,0.15861828299239278,0.03096883709076792,0.15861828299239278,0.22577868099324405,smtp
HBOS,II,0.05,5,95156,4757,0.5902293120638086,0.6942103142614002,0.08166808495298028,0.014416119898669422,0.08166808495298028,0.10555001394823194,smtp
HBOS,II,0.05,6,95156,4757,0.7053045186640472,0.8445224336375304,0.06571447604801506,0.018223733990453184,0.06571447604801506,0.08823498408310115,smtp
HBOS,II,0.05,7,95156,4757,0.5752380952380952,0.7948646644575147,0.025726157007738948,0.011544564040377736,0.025726157007738948,0.040481869014911354,smtp
HBOS,II,0.05,8,95156,4757,0.7485148514851485,0.8249836537179279,0.02622408396564424,0.013372801011428237,0.02622408396564424,0.04369066806975752,smtp
HBOS,II,0.05,9,95156,4757,0.5187376725838264,0.6234663946332618,0.02498715603724122,0.008283217088319361,0.02498715603724122,0.0442656580125913,smtp
HBOS,II,0.1,0,95156,9515,0.6090651558073654,0.7447769442584936,0.028609763947315514,0.011053237016312778,0.028609763947315514,0.04466598900035024,smtp
HBOS,II,0.1,1,95156,9515,0.8394338701805759,0.8843067596349199,0.02812684897799045,0.010026663076132536,0.02812684897799045,0.042796841938979924,smtp
HBOS,II,0.1,2,95156,9515,0.6744982868330885,0.9124137887642648,0.02950618090108037,0.009893091977573931,0.02950618090108037,0.043821876985020936,smtp
HBOS,II,0.1,3,95156,9515,0.5892239248640633,0.7427115406115501,0.027297819033265114,0.012434585019946098,0.027297819033265114,0.04604763200040907,smtp
HBOS,II,0.1,4,95156,9515,0.970917225950783,0.988115339921563,0.05657639994751662,0.026269464986398816,0.05657639994751662,0.09207607095595449,smtp
HBOS,II,0.1,5,95156,9515,0.7587939698492462,0.8774286677927021,0.057643998065032065,0.0067513169487938285,0.057643998065032065,0.08044047199655324,smtp
HBOS,II,0.1,6,95156,9515,0.709832134292566,0.8535389735087339,0.06505783798638731,0.015171398059464991,0.06505783798638731,0.09753743698820472,smtp
HBOS,II,0.1,7,95156,9515,0.6846388606307223,0.8677835042983493,0.03484195307828486,0.015034443000331521,0.03484195307828486,0.08006018993910402,smtp
HBOS,II,0.1,8,95156,9515,0.5878103837471783,0.7474622456336857,0.17165932897478342,0.07882609206717461,0.17165932897478342,0.27089300006628036,smtp
HBOS,II,0.1,9,95156,9515,0.6686103012633625,0.8626381323009125,0.03920960193499923,0.008863948984071612,0.03920960193499923,0.05736570106819272,smtp
IForest,III,0.01,0,95156,951,0.9263157894736842,0.9809059202511744,2.8790980509947985,0.31971368310041726,2.8790980509947985,3.200783453998156,smtp
IForest,III,0.01,1,95156,951,0.9052631578947369,0.9776357763287363,2.8528035948984325,0.21660401299595833,2.8528035948984325,3.070814423961565,smtp
IForest,III,0.01,2,95156,951,0.9157894736842105,0.982191929622258,2.9537505919579417,0.33759358699899167,2.9537505919579417,3.3034565639682114,smtp
IForest,III,0.01,3,95156,951,0.9157894736842105,0.9749247076305624,2.9027179499389604,0.635892366990447,2.9027179499389604,3.5398701389785856,smtp
IForest,III,0.01,4,95156,951,0.9157894736842105,0.9903514163752204,2.806094255996868,0.2968558369902894,2.806094255996868,3.1043732430553064,smtp
IForest,III,0.01,5,95156,951,0.9473684210526315,0.9835747688940683,2.8220972169656307,0.23552444390952587,2.8220972169656307,3.0587795990286395,smtp
IForest,III,0.01,6,95156,951,0.9473684210526315,0.9853712759639075,2.9037928408943117,0.22109998599626124,2.9037928408943117,3.128686852985993,smtp
IForest,III,0.01,7,95156,951,0.8842105263157894,0.9867289719130673,2.975791740929708,0.7203394820680842,2.975791740929708,3.6980600929819047,smtp
IForest,III,0.01,8,95156,951,0.9368421052631579,0.9797561109558653,2.9044369609327987,0.2681218469515443,2.9044369609327987,3.177000154973939,smtp
IForest,III,0.01,9,95156,951,0.9052631578947369,0.9866643786578787,3.0981731769861653,0.7030796849867329,3.0981731769861653,3.8028253009542823,smtp
IForest,III,0.05,0,95156,4757,0.9031578947368422,0.9837307655607697,3.0121133180800825,0.6022241669707,3.0121133180800825,3.6581377510447055,smtp
IForest,III,0.05,1,95156,4757,0.9347368421052632,0.9770855832554959,3.234439437976107,0.7509213740704581,3.234439437976107,3.9993992099771276,smtp
IForest,III,0.05,2,95156,4757,0.9052631578947369,0.9816050109506308,3.20357608795166,0.7233092290116474,3.20357608795166,4.003575791954063,smtp
IForest,III,0.05,3,95156,4757,0.9178947368421052,0.9850688148186801,2.8326491320040077,0.9693842249689624,2.8326491320040077,3.8112495549721643,smtp
IForest,III,0.05,4,95156,4757,0.9127234490010515,0.9771569020764772,2.922734898980707,1.0123144059907645,2.922734898980707,3.9412812270456925,smtp
IForest,III,0.05,5,95156,4757,0.9073684210526316,0.9794495588028143,2.8578853679355234,0.8372212670510635,2.8578853679355234,3.697971138986759,smtp
IForest,III,0.05,6,95156,4757,0.9010526315789473,0.9816171894131818,2.5638502310030162,0.6827887300169095,2.5638502310030162,3.248689159983769,smtp
IForest,III,0.05,7,95156,4757,0.911578947368421,0.9840954187662356,2.7796774529851973,0.722204321064055,2.7796774529851973,3.5330849509919062,smtp
IForest,III,0.05,8,95156,4757,0.9263157894736842,0.9882979047764782,2.8425421949941665,0.7168133049272001,2.8425421949941665,3.5641180040547624,smtp
IForest,III,0.05,9,95156,4757,0.9368421052631579,0.9863393032586715,2.8668551889713854,0.9140770239755511,2.8668551889713854,3.787008608924225,smtp
IForest,III,0.1,0,95156,9515,0.9200841219768665,0.988178183350603,2.766113391960971,1.1669468369800597,2.766113391960971,3.940576900029555,smtp
IForest,III,0.1,1,95156,9515,0.9190325972660357,0.9850641878955854,2.7633710260270163,0.9255958229769021,2.7633710260270163,3.7011859440244734,smtp
IForest,III,0.1,2,95156,9515,0.9284963196635121,0.9881542003690592,2.757866983069107,1.1766078269574791,2.757866983069107,3.9519356060773134,smtp
IForest,III,0.1,3,95156,9515,0.907465825446898,0.9851823271011568,2.832524430938065,1.1863462220644578,2.832524430938065,4.078066405025311,smtp
IForest,III,0.1,4,95156,9515,0.9137749737118822,0.9870377192186018,2.6433009799802676,1.114665498957038,2.6433009799802676,3.7726236790185794,smtp
IForest,III,0.1,5,95156,9515,0.9379600420609885,0.9860838460272902,2.9299242220586166,1.1279438680503517,2.9299242220586166,4.067603011033498,smtp
IForest,III,0.1,6,95156,9515,0.9190325972660357,0.9823180990745816,3.0009944909252226,0.7476211390458047,3.0009944909252226,3.7518301429226995,smtp
IForest,III,0.1,7,95156,9515,0.9164477141355754,0.9798286424367546,2.283135565929115,1.3387905400013551,2.283135565929115,3.6298525439342484,smtp
IForest,III,0.1,8,95156,9515,0.9132947976878613,0.9882960420258458,2.7524204249493778,1.1362243820913136,2.7524204249493778,3.904072775039822,smtp
IForest,III,0.1,9,95156,9515,0.92534174553102,0.9855624904265193,2.748542189016007,1.300083855050616,2.748542189016007,4.060976700973697,smtp
EIF,III,0.01,0,95156,951,0.7157894736842105,0.9772922757784429,22.740969427046366,1.9794719089986756,22.740969427046366,24.722601135028526,smtp
EIF,III,0.01,1,95156,951,0.7052631578947368,0.9844103368510271,22.00574652198702,1.9814170800382271,22.00574652198702,23.988948089070618,smtp
EIF,III,0.01,2,95156,951,0.7789473684210526,0.9762028699085391,23.52867506199982,1.5780452759936452,23.52867506199982,25.10954178601969,smtp
EIF,III,0.01,3,95156,951,0.5157894736842106,0.9703199893673682,22.449134139926173,1.621487405966036,22.449134139926173,24.072194101987407,smtp
EIF,III,0.01,4,95156,951,0.35789473684210527,0.9516873004857762,23.20731003000401,1.7719560010591522,23.20731003000401,24.980381197063252,smtp
EIF,III,0.01,5,95156,951,0.7578947368421053,0.9807261540678426,22.253476983984,2.0336334040621296,22.253476983984,24.289295897004195,smtp
EIF,III,0.01,6,95156,951,0.8315789473684211,0.9800116618799855,21.682110505993478,1.895781405037269,21.682110505993478,23.580265790922567,smtp
EIF,III,0.01,7,95156,951,0.5052631578947369,0.9666245477742946,21.618351662997156,1.8010559539543465,21.618351662997156,23.421273687970825,smtp
EIF,III,0.01,8,95156,951,0.5368421052631579,0.9771880868894287,21.85866976203397,1.9065692949807271,21.85866976203397,23.767060504993424,smtp
EIF,III,0.01,9,95156,951,0.7263157894736842,0.978628420145325,21.284394351998344,1.6751619330607355,21.284394351998344,22.96114764804952,smtp
EIF,III,0.05,0,95156,4757,0.791578947368421,0.9772123728866964,22.33535543992184,2.3885628189891577,22.33535543992184,24.730155069031753,smtp
EIF,III,0.05,1,95156,4757,0.6021052631578947,0.9789452721062774,21.724683708976954,2.8505831410875544,21.724683708976954,24.580763187026605,smtp
EIF,III,0.05,2,95156,4757,0.7810526315789473,0.9842922795632406,21.143047685036436,2.268834155984223,21.143047685036436,23.418151232996024,smtp
EIF,III,0.05,3,95156,4757,0.8673684210526316,0.9840368161261975,22.250147972954437,2.720697770942934,22.250147972954437,24.9756020110799,smtp
EIF,III,0.05,4,95156,4757,0.45052631578947366,0.9554887405839282,17.349229409941472,1.701708133914508,17.349229409941472,19.054635680047795,smtp
EIF,III,0.05,5,95156,4757,0.7402733964248159,0.9838378728228688,15.783758108969778,2.3209646679461002,15.783758108969778,18.108879884006456,smtp
EIF,III,0.05,6,95156,4757,0.7136842105263158,0.9844784690801368,19.579291215981357,2.5115070410538465,19.579291215981357,22.0957799119642,smtp
EIF,III,0.05,7,95156,4757,0.3957894736842105,0.9510739969554411,17.974856324028224,2.5541648539947346,17.974856324028224,20.55605039896909,smtp
EIF,III,0.05,8,95156,4757,0.6968421052631579,0.9903349767695684,17.914181983913295,2.5887330250116065,17.914181983913295,20.505197104997933,smtp
EIF,III,0.05,9,95156,4757,0.6673684210526316,0.9805848163306019,19.13790838199202,3.171764850965701,19.13790838199202,22.32016115402803,smtp
EIF,III,0.1,0,95156,9515,0.7160883280757098,0.9790675629756932,21.65850648994092,3.365946684964001,21.65850648994092,25.033487166045234,smtp
EIF,III,0.1,1,95156,9515,0.5023646873357857,0.9741136508062103,21.800783885992132,3.519274518941529,21.800783885992132,25.337052076938562,smtp
EIF,III,0.1,2,95156,9515,0.7655099894847529,0.9876533174911261,22.168794968049042,3.487916899030097,22.168794968049042,25.66485941899009,smtp
EIF,III,0.1,3,95156,9515,0.7674540682414698,0.9856413404243164,22.084310724050738,3.9242357220500708,22.084310724050738,26.014659181935713,smtp
EIF,III,0.1,4,95156,9515,0.33753943217665616,0.9731328483229846,23.137202844955027,3.934403183986433,23.137202844955027,27.078476460068487,smtp
EIF,III,0.1,5,95156,9515,0.729758149316509,0.9805798462340384,21.300655581988394,3.8941224809968844,21.300655581988394,25.20023487706203,smtp
EIF,III,0.1,6,95156,9515,0.7171398527865405,0.9874881385631098,23.073898689006455,3.8664208229165524,23.073898689006455,26.950875036069192,smtp
EIF,III,0.1,7,95156,9515,0.647739221871714,0.9793373349471424,21.92152342898771,3.567016532062553,21.92152342898771,25.494890040019527,smtp
EIF,III,0.1,8,95156,9515,0.6326852338413032,0.9889413570223808,21.667180332937278,3.140088376007043,21.667180332937278,24.81291337904986,smtp
EIF,III,0.1,9,95156,9515,0.7108307045215563,0.9820616255648459,22.096913830959238,2.172133704996668,22.096913830959238,24.2782618770143,smtp
