method,p,rep,n_full,n_sample,rho,rho_tilde,time_fit_full_s,time_fit_sample_s,time_score_s,time_total_s,dataset,tier,method_class
IForest,0.1,40,5000,500,0.82,0.9465720422881692,0.6235634090262465,0.44576540001435205,0.14767452096566558,1.2531171889859252,pendigits,T2,III
IForest,0.1,41,5000,500,0.82,0.9538648074592296,0.7027480290271342,0.497946860967204,0.1500600209692493,1.388119456009008,pendigits,T2,III
IForest,0.1,42,5000,500,0.8,0.9520427201708804,0.5708579340134747,0.5180117650306784,0.1376705840229988,1.25893803400686,pendigits,T2,III
IForest,0.1,43,5000,500,0.82,0.9597363829455317,0.7429796670330688,0.5420295320218429,0.17858590796822682,1.5006721639656462,pendigits,T2,III
IForest,0.1,44,5000,500,0.84,0.9570426121704486,0.624801434983965,0.5458436720073223,0.1263351439847611,1.3386307699838653,pendigits,T2,III
IForest,0.1,45,5000,500,0.84,0.9431618206472826,0.6226845339988358,0.471199598046951,0.15182420500786975,1.2887704339809716,pendigits,T2,III
IForest,0.1,46,5000,500,0.78,0.9276206064824258,0.6619906459818594,0.4571765279979445,0.1219364830176346,1.271495255001355,pendigits,T2,III
IForest,0.1,47,5000,500,0.82,0.9597309109236436,0.6718632359988987,0.5044765869970433,0.1358499659691006,1.362123953003902,pendigits,T2,III
IForest,0.1,48,5000,500,0.8,0.9515783663134652,0.6936974510317668,0.45000554801663384,0.16877600399311632,1.3584009650512598,pendigits,T2,III
IForest,0.1,49,5000,500,0.74,0.9404661298645193,0.7445817929692566,0.5464256560080685,0.14803743798984215,1.4945539589971304,pendigits,T2,III
EIF,0.1,0,5000,500,0.76,0.9465504422017688,2.306895848014392,2.452331307984423,4.431074313994031,9.69896329601761,pendigits,T2,III
EIF,0.1,1,5000,500,0.72,0.9461415765663063,2.5656127279507928,2.407419227005448,4.3872219559852965,9.894196295004804,pendigits,T2,III
EIF,0.1,2,5000,500,0.5,0.9241415525662101,2.301443840027787,2.3627820480032824,4.348049346997868,9.653971109015401,pendigits,T2,III
EIF,0.1,3,5000,500,0.68,0.9447806751227005,2.205692467978224,2.317150817019865,4.1942704459652305,9.28486160596367,pendigits,T2,III
EIF,0.1,4,5000,500,0.68,0.9401734246936987,2.209116376005113,2.074858413019683,4.322711183980573,9.031410171999596,pendigits,T2,III
EIF,0.1,5,5000,500,0.8,0.9385908583634333,2.186985684966203,2.2041743109584786,4.078600317996461,8.949521953996737,pendigits,T2,III
EIF,0.1,6,5000,500,0.72,0.9351343645374581,2.0730253310175613,2.6800750739639625,4.834858923975844,10.056313250039238,pendigits,T2,III
EIF,0.1,7,5000,500,0.6,0.9325991863967454,2.384355749003589,2.180832031997852,4.354440928960685,9.405782865942456,pendigits,T2,III
EIF,0.1,8,5000,500,0.62,0.9203064332257329,2.2449633780051954,2.1656629479839467,4.310388789977878,9.216996237984858,pendigits,T2,III
EIF,0.1,9,5000,500,0.76,0.9424134976539906,2.23921515600523,2.0343478819704615,4.6883848279831,9.373372462985571,pendigits,T2,III
EIF,0.1,10,5000,500,0.72,0.9289533798135191,2.1000547380535863,2.1209658320294693,4.192240252974443,8.883736015995964,pendigits,T2,III
EIF,0.1,11,5000,500,0.58,0.9391689726758906,2.275342228997033,2.119829164003022,4.386183512979187,9.342954976018518,pendigits,T2,III
EIF,0.1,12,5000,500,0.72,0.9419126636506546,2.342843678954523,2.7853938679909334,4.421204490005039,10.043123028997798,pendigits,T2,III
EIF,0.1,13,5000,500,0.76,0.9529496357985431,2.317056705011055,2.3025424189982004,4.648369181959424,9.733742506999988,pendigits,T2,III
EIF,0.1,14,5000,500,0.7,0.9291366445465781,2.3412698039901443,2.2454710060264915,4.329059253970627,9.51434298401,pendigits,T2,III
EIF,0.1,15,5000,500,0.56,0.9197502070008279,2.1971493849996477,2.09829895501025,4.020118246029597,8.944183908984996,pendigits,T2,III
EIF,0.1,16,5000,500,0.7,0.9269756759027036,2.160958449996542,2.2092719610081986,4.063258167007007,9.055423292971682,pendigits,T2,III
EIF,0.1,17,5000,500,0.54,0.9187970191880768,2.2950832749484107,2.2626840680022724,4.200190434989054,9.260300827969331,pendigits,T2,III
EIF,0.1,18,5000,500,0.72,0.9327346429385717,2.102689446997829,2.4867911339970306,4.50347800203599,9.708458371984307,pendigits,T2,III
EIF,0.1,19,5000,500,0.78,0.942375481501926,2.1959232859662734,2.5976629079668783,4.780130167026073,10.196830119995866,pendigits,T2,III
EIF,0.1,20,5000,500,0.76,0.9456705986823947,2.305289392999839,2.4148625659872778,4.26460734999273,9.537285077967681,pendigits,T2,III
EIF,0.1,21,5000,500,0.66,0.9188451153804614,2.3614606659975834,2.4996778490021825,4.484967719006818,9.959211117005907,pendigits,T2,III
EIF,0.1,22,5000,500,0.6,0.9258977835911342,2.3090133859659545,2.4862304959679022,4.432525731041096,9.678347585024312,pendigits,T2,III
EIF,0.1,23,5000,500,0.6,0.9263486013944054,2.153241810039617,1.759398797992617,4.1879648480098695,8.539145464950707,pendigits,T2,III
EIF,0.1,24,5000,500,0.58,0.9116651506606026,2.0540386540233158,2.192793426977005,4.225243727967609,9.074169632978737,pendigits,T2,III
EIF,0.1,25,5000,500,0.66,0.9330419401677608,2.1243899730034173,2.3194032600149512,4.1079879209864885,9.094033116998617,pendigits,T2,III
EIF,0.1,26,5000,500,0.62,0.9321023844095375,2.1222790430183522,2.3817953119869344,4.357370938989334,9.388956353999674,pendigits,T2,III
EIF,0.1,27,5000,500,0.72,0.9385356581426324,2.381523278017994,2.3635762960184366,4.580361381988041,9.809188759012613,pendigits,T2,III
EIF,0.1,28,5000,500,0.76,0.9582132408529633,2.2366677980171517,2.2328781499527395,4.364398225967307,9.360252555983607,pendigits,T2,III
EIF,0.1,29,5000,500,0.64,0.9327771711086843,2.205799918039702,2.4296550470171496,4.31723783101188,9.492239021987189,pendigits,T2,III
EIF,0.1,30,5000,500,0.62,0.9406485305941225,2.2389363669790328,2.2046316870255396,4.704751426004805,9.73330528702354,pendigits,T2,III
EIF,0.1,31,5000,500,0.8,0.9414853659414638,2.1765662289690226,2.6223756689578295,4.539205012028106,9.970568257966079,pendigits,T2,III
EIF,0.1,32,5000,500,0.56,0.9227787311149245,2.1452936299610883,2.2155694749671966,4.547552304982673,9.409352865011897,pendigits,T2,III
EIF,0.1,33,5000,500,0.82,0.9286139224556899,2.2737144319689833,2.157640724966768,4.476372480974533,9.4841240280075,pendigits,T2,III
EIF,0.1,34,5000,500,0.62,0.9067176748706994,2.2316850880160928,2.307186328980606,4.2940124879824,9.329179652035236,pendigits,T2,III
EIF,0.1,35,5000,500,0.68,0.9112195168780675,2.232602574978955,2.5190337849780917,4.1015798290027305,9.360253031016327,pendigits,T2,III
EIF,0.1,36,5000,500,0.8,0.93112769251077,2.329816268000286,2.3080647939932533,4.179234731011093,9.398408596985973,pendigits,T2,III
EIF,0.1,37,5000,500,0.66,0.908307537230149,2.2245958290295675,2.460083707002923,4.339160551025998,9.538422120036557,pendigits,T2,III
EIF,0.1,38,5000,500,0.7,0.923000492001968,2.700782009982504,2.2028005809988827,4.026334108959418,9.586992783995811,pendigits,T2,III
EIF,0.1,39,5000,500,0.76,0.9556587666350664,2.1408827909617685,2.112811507016886,4.919318973028567,9.721404786978383,pendigits,T2,III
EIF,0.1,40,5000,500,0.44,0.9352690530762124,2.1750579579966143,1.9467173180310056,4.5932561560184695,9.267274387995712,pendigits,T2,III
EIF,0.1,41,5000,500,0.58,0.9010788043152173,2.143559347023256,2.344962123024743,4.4609232129878365,9.477914529037662,pendigits,T2,III
EIF,0.1,42,5000,500,0.8,0.9459896079584317,2.5253662429749966,2.2567443840089254,4.367222536006011,9.644005458976608,pendigits,T2,III
EIF,0.1,43,5000,500,0.76,0.9557252949011796,2.4026222300017253,2.2992471599718556,4.245252091030125,9.54554709198419,pendigits,T2,III
EIF,0.1,44,5000,500,0.72,0.9350312601250406,2.370092361001298,2.3964189069811255,4.416629893996287,9.707710910995957,pendigits,T2,III
EIF,0.1,45,5000,500,0.72,0.9326027384109535,2.375131585984491,2.320943574013654,4.280940480006393,9.529330455989111,pendigits,T2,III
EIF,0.1,46,5000,500,0.68,0.9041052164208656,2.123317252029665,2.4779556420398876,4.330362492008135,9.354398018971551,pendigits,T2,III
EIF,0.1,47,5000,500,0.62,0.9346013704054816,2.0323361360351555,2.138069866981823,4.488697714987211,9.12528077600291,pendigits,T2,III
EIF,0.1,48,5000,500,0.74,0.9415007260029039,2.395827697997447,1.9834936949773692,4.225018805998843,9.19191601802595,pendigits,T2,III
EIF,0.1,49,5000,500,0.74,0.9323623534494139,2.223783937981352,2.2225490389973857,4.562659720017109,9.446573911991436,pendigits,T2,III
LOF,0.1,0,5000,500,0.26,0.32707154798562665,0.8095918020117097,0.10568908601999283,0.7367611270165071,1.7478241760400124,pendigits,T2,IV
LOF,0.1,1,5000,500,0.26,0.3977725508229095,0.7034623009967618,0.12517417705385014,0.670074857014697,1.6594270230270922,pendigits,T2,IV
LOF,0.1,2,5000,500,0.42,0.42471971487885946,0.6080805039964616,0.05224410200025886,0.8875425839796662,1.621086594008375,pendigits,T2,IV
LOF,0.1,3,5000,500,0.3,0.3646704841861204,0.8376728619914502,0.1115394129883498,0.6084113540127873,1.6077947429730557,pendigits,T2,IV
LOF,0.1,4,5000,500,0.36,0.37597899108044014,1.00412514799973,0.09239329898264259,0.8718747569946572,2.049033031973522,pendigits,T2,IV
LOF,0.1,5,5000,500,0.18,0.42257019056413186,0.6683098610374145,0.07953779300441965,0.6203517119865865,1.495132851996459,pendigits,T2,IV
LOF,0.1,6,5000,500,0.16,0.3289912598608298,0.7411907900241204,0.09534291899763048,0.7958788090036251,1.713831961969845,pendigits,T2,IV
LOF,0.1,7,5000,500,0.28,0.3168875791556186,0.8239545440301299,0.09674277796875685,0.822026651003398,1.827416526968591,pendigits,T2,IV
LOF,0.1,8,5000,500,0.18,0.3945582757025015,0.5687387979705818,0.03242269699694589,0.6440906790085137,1.3342938889982179,pendigits,T2,IV
LOF,0.1,9,5000,500,0.22,0.28466960951050874,0.7667492949985899,0.14288752002175897,0.6154226799844764,1.5949138670112006,pendigits,T2,IV
LOF,0.1,10,5000,500,0.24,0.3030935381968883,0.5678225050214678,0.04702599800657481,0.7291268859989941,1.4007980019669048,pendigits,T2,IV
LOF,0.1,11,5000,500,0.16,0.4248611234444937,0.7908893630374223,0.08077763702021912,0.8798038779641502,1.8188662230386399,pendigits,T2,IV
LOF,0.1,12,5000,500,0.36,0.3842841223593085,0.7716470480081625,0.15192378498613834,0.7787372039747424,1.7933645999873988,pendigits,T2,IV
LOF,0.1,13,5000,500,0.24,0.389215422202859,0.5967039199895225,0.1252593970275484,0.7429067699704319,1.559947326022666,pendigits,T2,IV
LOF,0.1,14,5000,500,0.12,0.3477356712883413,0.7167700759600848,0.07590275997063145,0.7211545699974522,1.5770529730361886,pendigits,T2,IV
LOF,0.1,15,5000,500,0.26,0.2947699132286091,0.41702335799345747,0.043060773983597755,0.6803895849734545,1.1864587609888986,pendigits,T2,IV
LOF,0.1,16,5000,500,0.3,0.409903793452865,0.9169725349638611,0.12765613396186382,0.7501201250124723,1.8814237960032187,pendigits,T2,IV
LOF,0.1,17,5000,500,0.32,0.42400557819844675,0.7951013330020942,0.09420453698839992,0.8617822239757515,1.904947022034321,pendigits,T2,IV
LOF,0.1,18,5000,500,0.22,0.4374577283298989,1.0523712300346233,0.0733895170269534,0.9809368739952333,2.1618013830156997,pendigits,T2,IV
LOF,0.1,19,5000,500,0.3,0.36408645708390336,0.8356714579858817,0.14456719299778342,0.6054570829728618,1.668027846957557,pendigits,T2,IV
LOF,0.1,20,5000,500,0.26,0.3573751746547074,0.48196020402247086,0.04291181097505614,0.7353788610198535,1.3132436139858328,pendigits,T2,IV
LOF,0.1,21,5000,500,0.28,0.3182466239002533,0.6265002029831521,0.11305979400640354,0.5546874749707058,1.417422219994478,pendigits,T2,IV
LOF,0.1,22,5000,500,0.2,0.34136787785716993,0.6088901880430058,0.11894388496875763,0.7480413009761833,1.536701840988826,pendigits,T2,IV
LOF,0.1,23,5000,500,0.26,0.3906738120714198,0.7251042149728164,0.152238241978921,0.7259156130021438,1.6673816859838553,pendigits,T2,IV
LOF,0.1,24,5000,500,0.26,0.3547858916584281,0.2329972869483754,0.14519428700441495,0.5619027859647758,1.0409533050260507,pendigits,T2,IV
LOF,0.1,25,5000,500,0.34,0.40310188775644207,0.5823726619710214,0.07468562800204381,0.658378071966581,1.3682234219741076,pendigits,T2,IV
LOF,0.1,26,5000,500,0.28,0.409183070552676,0.7230718080536462,0.14666751702316105,0.6299081259639934,1.6042401409940794,pendigits,T2,IV
LOF,0.1,27,5000,500,0.28,0.30752664424849546,0.5035615980159491,0.0799129749648273,0.7465527120511979,1.368206080980599,pendigits,T2,IV
LOF,0.1,28,5000,500,0.28,0.34805169620678483,0.7787377759814262,0.07890697300899774,0.8464992359513417,1.842712872021366,pendigits,T2,IV
LOF,0.1,29,5000,500,0.34,0.3266463945855783,0.8480837360257283,0.13183250097790733,0.651441075024195,1.781498330004979,pendigits,T2,IV
LOF,0.1,30,5000,500,0.34,0.35511168601478554,0.661799355992116,0.0566932070069015,0.7114560310146771,1.4617567120003514,pendigits,T2,IV
LOF,0.1,31,5000,500,0.36,0.41013543254173007,0.7957628239528276,0.13667778199305758,0.4810319090029225,1.5495527510065585,pendigits,T2,IV
LOF,0.1,32,5000,500,0.26,0.36156951027804113,0.4763848560396582,0.05228950799209997,0.7769880599807948,1.3418078670511022,pendigits,T2,IV
LOF,0.1,33,5000,500,0.24,0.38492228130862094,0.7269386400002986,0.20475128799444064,0.6821407080278732,1.7277900110348128,pendigits,T2,IV
LOF,0.1,34,5000,500,0.34,0.3777441349765399,0.5770928330020979,0.051204537972807884,0.7411394510418177,1.5107299290248193,pendigits,T2,IV
LOF,0.1,35,5000,500,0.28,0.4093317369748717,0.8344945610151626,0.08467306703096256,0.849724228028208,1.8331725230091251,pendigits,T2,IV
LOF,0.1,36,5000,500,0.3,0.36129262318356253,0.7783918770146556,0.18709897698136047,0.5542014460079372,1.6299008569912985,pendigits,T2,IV
LOF,0.1,37,5000,500,0.28,0.3973326382263833,0.6412502779858187,0.061917467042803764,0.7417612230055965,1.549283034983091,pendigits,T2,IV
LOF,0.1,38,5000,500,0.26,0.40853684395226014,0.7471160450368188,0.054326520999893546,0.6980346389464103,1.6151455859653652,pendigits,T2,IV
LOF,0.1,39,5000,500,0.16,0.3550832133768481,0.6060510620009154,0.12884614302311093,0.8872898319968954,1.8090366440010257,pendigits,T2,IV
LOF,0.1,40,5000,500,0.24,0.33195947170599766,0.8206719940062612,0.194630156038329,0.9694671740289778,2.0744522949680686,pendigits,T2,IV
LOF,0.1,41,5000,500,0.18,0.33899693998776,1.3686616800259799,0.084981819964014,0.8241527269710787,2.3395795789547265,pendigits,T2,IV
LOF,0.1,42,5000,500,0.3,0.3128000342145389,0.8186289160512388,0.14743437804281712,0.5772982739727013,1.6102873799973167,pendigits,T2,IV
LOF,0.1,43,5000,500,0.2,0.3800697145222044,0.6818490250152536,0.0590153579832986,0.6547635619645007,1.4469139180146158,pendigits,T2,IV
LOF,0.1,44,5000,500,0.38,0.39886155059155726,0.8616728180204518,0.11376884998753667,0.7302380869514309,1.778640611039009,pendigits,T2,IV
LOF,0.1,45,5000,500,0.32,0.418702989056318,0.7498368639498949,0.1860640860395506,0.6833575320197269,1.797248832997866,pendigits,T2,IV
LOF,0.1,46,5000,500,0.32,0.3958206232824931,0.7528490159893408,0.07449440297205001,0.7797125689685345,1.7770377120468765,pendigits,T2,IV
LOF,0.1,47,5000,500,0.24,0.3886622586490346,0.6381099260179326,0.08222606900380924,0.8276093220338225,1.6572912459960207,pendigits,T2,IV
LOF,0.1,48,5000,500,0.2,0.2989913719654878,0.8148120800033212,0.10843027499504387,0.6156208210159093,1.6133946540066972,pendigits,T2,IV
LOF,0.1,49,5000,500,0.3,0.36388296246461593,0.3822127189487219,0.1276749349781312,0.32554395304759964,0.9172750260331668,pendigits,T2,IV
KNN,0.1,0,5000,500,0.5,0.8007066832508446,0.0005533900111913681,0.0006032559904269874,0.6614863549475558,0.8415469540050253,pendigits,T2,IV
KNN,0.1,1,5000,500,0.48,0.7817741219739458,0.0005333500448614359,0.0005322200013324618,0.6141157849924639,0.7082701710169204,pendigits,T2,IV
KNN,0.1,2,5000,500,0.58,0.8352139541649042,0.0006410860223695636,0.0007647019810974598,0.7924467350239865,0.8271897960221395,pendigits,T2,IV
KNN,0.1,3,5000,500,0.6,0.829474374656203,0.0004747179918922484,0.000626803026534617,0.8497599209658802,0.9293899519834667,pendigits,T2,IV
KNN,0.1,4,5000,500,0.52,0.8277216420382538,0.0006646459805779159,0.0008455089991912246,0.7369961619842798,0.9309340050094761,pendigits,T2,IV
KNN,0.1,5,5000,500,0.5,0.836625824953041,0.0004186899750493467,0.0006872690282762051,0.8361572369467467,0.9560183730209246,pendigits,T2,IV
KNN,0.1,6,5000,500,0.4,0.809591463562417,0.000503122981172055,0.00048632099060341716,0.7822158180060796,0.8813269489910454,pendigits,T2,IV
KNN,0.1,7,5000,500,0.58,0.8032181562987972,0.0007141389651224017,0.0007973639876581728,0.5955930390045978,0.6848687269957736,pendigits,T2,IV
KNN,0.1,8,5000,500,0.48,0.8296943005066069,0.0005588879575952888,0.0005711239646188915,0.63143593800487,0.714019491977524,pendigits,T2,IV
KNN,0.1,9,5000,500,0.58,0.7472887194631628,0.0006255920161493123,0.0006477889837697148,0.6134739629924297,0.7048516749637201,pendigits,T2,IV
KNN,0.1,10,5000,500,0.52,0.8159824952734809,0.000548149982932955,0.0006921140011399984,0.6450193339842372,0.7834941209875979,pendigits,T2,IV
KNN,0.1,11,5000,500,0.58,0.7594793434251732,0.0006118749734014273,0.00044762500328943133,0.6309426649822854,0.7038885619840585,pendigits,T2,IV
KNN,0.1,12,5000,500,0.66,0.8188701654144441,0.0004971859743818641,0.0005267140222713351,0.6917500279960223,0.7826625519664958,pendigits,T2,IV
KNN,0.1,13,5000,500,0.5,0.8195797507661414,0.0006119179888628423,0.0004325449699535966,0.7535515160416253,0.8519899920211174,pendigits,T2,IV
KNN,0.1,14,5000,500,0.52,0.7860637479520808,0.0006514929700642824,0.0005244390340521932,0.7458310970105231,0.8296664030058309,pendigits,T2,IV
KNN,0.1,15,5000,500,0.5,0.817271987065782,0.0005452579935081303,0.0006185179809108377,0.7118395920260809,0.8306887639919296,pendigits,T2,IV
KNN,0.1,16,5000,500,0.5544554455445545,0.8140453747572037,0.0004706449690274894,0.0006183729856275022,0.7990717550273985,0.9819968569790944,pendigits,T2,IV
KNN,0.1,17,5000,500,0.56,0.8035906852310505,0.0004898979677818716,0.0006792460335418582,0.508117942023091,0.5758506559650414,pendigits,T2,IV
KNN,0.1,18,5000,500,0.5346534653465347,0.8491333271510453,0.0005420970264822245,0.0007831149850971997,0.7361626339843497,0.7886901330202818,pendigits,T2,IV
KNN,0.1,19,5000,500,0.54,0.8087231178983533,0.000613759970292449,0.0010056879837065935,0.6280483839800581,0.7037666540127248,pendigits,T2,IV
KNN,0.1,20,5000,500,0.52,0.827868347276441,0.0005228960071690381,0.0006624549860134721,0.4702335439505987,0.5535773459705524,pendigits,T2,IV
KNN,0.1,21,5000,500,0.56,0.7897696498039348,0.0005214459961280227,0.0009005310130305588,0.6515547680319287,0.696037218964193,pendigits,T2,IV
KNN,0.1,22,5000,500,0.52,0.8070022406271756,0.0006291020545177162,0.0006596199818886817,0.5159136739675887,0.6624154199962504,pendigits,T2,IV
KNN,0.1,23,5000,500,0.58,0.8592653791103511,0.0005395199987106025,0.000674818002153188,0.4460832260083407,0.5364362130057998,pendigits,T2,IV
KNN,0.1,24,5000,500,0.52,0.7968391415775408,0.0004345470224507153,0.0008432050235569477,0.729172028019093,0.7915325890062377,pendigits,T2,IV
KNN,0.1,25,5000,500,0.58,0.804948435269346,0.00050159398233518,0.0005328439874574542,0.6943847369984724,0.7811159859993495,pendigits,T2,IV
KNN,0.1,26,5000,500,0.54,0.7782895243531612,0.00048628298100084066,0.0006601529894396663,0.9637203580350615,1.134996356035117,pendigits,T2,IV
