method,k,p,kp_inv_sqrt,rep,n_full,n_sample,rho,rho_tilde,time_fit_s,time_score_s,time_total_s,dataset
LOF,5,0.1,1.414213562373095,27,5000,500,0.3,0.2785864934396452,0.20169455092400312,0.009614048060029745,0.21278621000237763,annthyroid
LOF,5,0.1,1.414213562373095,28,5000,500,0.36,0.36833143620433023,0.2059591819997877,0.007488509989343584,0.21477168705314398,annthyroid
LOF,5,0.1,1.414213562373095,29,5000,500,0.38,0.37662902911919927,0.1939273839816451,0.009479359956458211,0.20515536796301603,annthyroid
LOF,5,0.2,1.0,0,5000,1000,0.5,0.41703603334476413,0.19797583401668817,0.015635251067578793,0.2152385659283027,annthyroid
LOF,5,0.2,1.0,1,5000,1000,0.38,0.39530498573592987,0.1861301789758727,0.013776240986771882,0.20122680300846696,annthyroid
LOF,5,0.2,1.0,2,5000,1000,0.45,0.38229970390473433,0.1518424650421366,0.016747809946537018,0.17009393498301506,annthyroid
LOF,5,0.2,1.0,3,5000,1000,0.33,0.3957595477453809,0.15554822701960802,0.016326230950653553,0.17343413003254682,annthyroid
LOF,5,0.2,1.0,4,5000,1000,0.45,0.4734956331345892,0.16014813701622188,0.014759154058992863,0.17617144295945764,annthyroid
LOF,5,0.2,1.0,5,5000,1000,0.37,0.41042592922770804,0.1627754340879619,0.021118948003277183,0.18534732097759843,annthyroid
LOF,5,0.2,1.0,6,5000,1000,0.43,0.39841417279076236,0.1727977090049535,0.01626559696160257,0.19059455499518663,annthyroid
LOF,5,0.2,1.0,7,5000,1000,0.46,0.41572001753826393,0.1844864150043577,0.019758278038352728,0.20700928999576718,annthyroid
LOF,5,0.2,1.0,8,5000,1000,0.44,0.3868993275053957,0.1818241069559008,0.014974553952924907,0.19912064308300614,annthyroid
LOF,5,0.2,1.0,9,5000,1000,0.39,0.43376428536125056,0.17627925903070718,0.01925584301352501,0.1970686949789524,annthyroid
LOF,5,0.2,1.0,10,5000,1000,0.41,0.40512339363004957,0.1681422529509291,0.01486162911169231,0.18440150597598404,annthyroid
LOF,5,0.2,1.0,11,5000,1000,0.48,0.4764044150201294,0.1751288870582357,0.015008350950665772,0.19154366001021117,annthyroid
LOF,5,0.2,1.0,12,5000,1000,0.45,0.4143517082822353,0.16784527897834778,0.022933280910365283,0.19223810092080384,annthyroid
LOF,5,0.2,1.0,13,5000,1000,0.46,0.44585460082163314,0.17111382097937167,0.015307793044485152,0.18812269996851683,annthyroid
LOF,5,0.2,1.0,14,5000,1000,0.48,0.4553605762541348,0.17428410099819303,0.017918200930580497,0.19382911699358374,annthyroid
LOF,5,0.2,1.0,15,5000,1000,0.48,0.43662866871613515,0.16954744898248464,0.019198003923520446,0.19037983193993568,annthyroid
LOF,5,0.2,1.0,16,5000,1000,0.45,0.418309207879504,0.17342574603389949,0.022487685084342957,0.197264872957021,annthyroid
LOF,5,0.2,1.0,17,5000,1000,0.47,0.4015641916175918,0.17741131398361176,0.019182183896191418,0.19819812406785786,annthyroid
LOF,5,0.2,1.0,18,5000,1000,0.45,0.40380590649097,0.169173308997415,0.019464078941382468,0.19034101208671927,annthyroid
LOF,5,0.2,1.0,19,5000,1000,0.48,0.43863861338695886,0.17309731303248554,0.01576920400839299,0.1909693069756031,annthyroid
LOF,5,0.2,1.0,20,5000,1000,0.43,0.4375269630937511,0.17149921995587647,0.018122376059181988,0.1914216410368681,annthyroid
LOF,5,0.2,1.0,21,5000,1000,0.42,0.45688490164925033,0.17174734303262085,0.015003910986706614,0.18822436104528606,annthyroid
LOF,5,0.2,1.0,22,5000,1000,0.33,0.41666772216799774,0.1752486260375008,0.017192768049426377,0.1939481470035389,annthyroid
LOF,5,0.2,1.0,23,5000,1000,0.43,0.3887811050943918,0.16864211892243475,0.01627529808320105,0.18674660800024867,annthyroid
LOF,5,0.2,1.0,24,5000,1000,0.4,0.35838738109321855,0.1745364429662004,0.014734359923750162,0.19067566108424217,annthyroid
LOF,5,0.2,1.0,25,5000,1000,0.49,0.4013208117170579,0.16974706505425274,0.01736768800765276,0.18858494807500392,annthyroid
LOF,5,0.2,1.0,26,5000,1000,0.43,0.43806559405937057,0.17648870300035924,0.015769533929415047,0.19384957593865693,annthyroid
LOF,5,0.2,1.0,27,5000,1000,0.48,0.4247508434000164,0.17281125695444643,0.015752905048429966,0.19005988200660795,annthyroid
LOF,5,0.2,1.0,28,5000,1000,0.44,0.412010525284168,0.17087817890569568,0.019705172046087682,0.19204628898296505,annthyroid
LOF,5,0.2,1.0,29,5000,1000,0.45,0.35751377866421596,0.17301987402606755,0.015174717991612852,0.18973147904034704,annthyroid
LOF,10,0.05,1.414213562373095,0,5000,250,0.48,0.47730656347649153,0.20945952599868178,0.004948438028804958,0.21558171999640763,annthyroid
LOF,10,0.05,1.414213562373095,1,5000,250,0.44,0.3822865475799104,0.2065132400020957,0.004912771051749587,0.21274441294372082,annthyroid
LOF,10,0.05,1.414213562373095,2,5000,250,0.56,0.463584299365195,0.2077334470814094,0.0050540820229798555,0.21415777795482427,annthyroid
LOF,10,0.05,1.414213562373095,3,5000,250,0.56,0.5028635371155369,0.2105059609748423,0.0050748109351843596,0.21695492300204933,annthyroid
LOF,10,0.05,1.414213562373095,4,5000,250,0.6,0.5348329561430377,0.2109512579627335,0.005907392944209278,0.2182157760253176,annthyroid
LOF,10,0.05,1.414213562373095,5,5000,250,0.56,0.4260444487111793,0.2251168789807707,0.0054660659516230226,0.23208623507525772,annthyroid
LOF,10,0.05,1.414213562373095,6,5000,250,0.44,0.45187351977490375,0.23163041891530156,0.005552278948016465,0.23845289705786854,annthyroid
LOF,10,0.05,1.414213562373095,7,5000,250,0.4,0.46940068203571567,0.2303780379006639,0.007525104098021984,0.23967474105302244,annthyroid
LOF,10,0.05,1.414213562373095,8,5000,250,0.36,0.442168098689579,0.22281882003881037,0.006900765001773834,0.23113034199923277,annthyroid
LOF,10,0.05,1.414213562373095,9,5000,250,0.44,0.5212198199623904,0.2157332570059225,0.006182917975820601,0.22451844194438308,annthyroid
LOF,10,0.05,1.414213562373095,10,5000,250,0.52,0.5005045846547836,0.23263270396273583,0.004923653905279934,0.23891391197685152,annthyroid
LOF,10,0.05,1.414213562373095,11,5000,250,0.44,0.4686713206958897,0.25029200699646026,0.005169506999664009,0.25678497296757996,annthyroid
LOF,10,0.05,1.414213562373095,12,5000,250,0.48,0.4878124083184978,0.23502407292835414,0.005630634026601911,0.24193203903269023,annthyroid
LOF,10,0.05,1.414213562373095,13,5000,250,0.52,0.4093913328644692,0.22371168609242886,0.004860440036281943,0.23051588505040854,annthyroid
LOF,10,0.05,1.414213562373095,14,5000,250,0.52,0.5574632995447711,0.2375787349883467,0.004777661990374327,0.24355670902878046,annthyroid
LOF,10,0.05,1.414213562373095,15,5000,250,0.44,0.39278414054624866,0.22410987794864923,0.004867271985858679,0.2302677019033581,annthyroid
LOF,10,0.05,1.414213562373095,16,5000,250,0.48,0.4096813362190428,0.22824989794753492,0.004977854085154831,0.23449423199053854,annthyroid
LOF,10,0.05,1.414213562373095,17,5000,250,0.56,0.4605374165986656,0.2244135170476511,0.005304296035319567,0.2310845860047266,annthyroid
LOF,10,0.05,1.414213562373095,18,5000,250,0.4,0.4386465467850548,0.22870956594124436,0.005943373893387616,0.23593842494301498,annthyroid
LOF,10,0.05,1.414213562373095,19,5000,250,0.4,0.542378166323917,0.22719010710716248,0.007134177954867482,0.2356012639356777,annthyroid
LOF,10,0.05,1.414213562373095,20,5000,250,0.56,0.5231927275366538,0.2233387529850006,0.005165011971257627,0.22992195806000382,annthyroid
LOF,10,0.05,1.414213562373095,21,5000,250,0.52,0.5086758808009746,0.23506816802546382,0.005631280015222728,0.2419709520181641,annthyroid
LOF,10,0.05,1.414213562373095,22,5000,250,0.28,0.43338769588714626,0.22435872396454215,0.005227801040746272,0.23083149397280067,annthyroid
LOF,10,0.05,1.414213562373095,23,5000,250,0.44,0.4287646112022664,0.22455717693082988,0.004950250033289194,0.23130758700426668,annthyroid
LOF,10,0.05,1.414213562373095,24,5000,250,0.44,0.4835437943815628,0.21842937101610005,0.004773229011334479,0.22429472696967423,annthyroid
LOF,10,0.05,1.414213562373095,25,5000,250,0.72,0.4251524840690298,0.18844621197786182,0.006238749949261546,0.19588907505385578,annthyroid
LOF,10,0.05,1.414213562373095,26,5000,250,0.32,0.42491533139654103,0.19889746000990272,0.004488644073717296,0.2045550289331004,annthyroid
LOF,10,0.05,1.414213562373095,27,5000,250,0.6,0.47247402387459675,0.20164107694290578,0.004677476012147963,0.20775894599501044,annthyroid
LOF,10,0.05,1.414213562373095,28,5000,250,0.52,0.4927885566169058,0.1993525750003755,0.004718602052889764,0.20533725898712873,annthyroid
LOF,10,0.05,1.414213562373095,29,5000,250,0.32,0.5407019788612615,0.215873655048199,0.0049438049318268895,0.22194779105484486,annthyroid
LOF,10,0.1,1.0,0,5000,500,0.5,0.49769271438323376,0.21771246998105198,0.008409951929934323,0.22749354992993176,annthyroid
LOF,10,0.1,1.0,1,5000,500,0.56,0.5460965176618777,0.20892526197712868,0.011194512015208602,0.22144070791546255,annthyroid
LOF,10,0.1,1.0,2,5000,500,0.44,0.5982281927001555,0.20661409699823707,0.008284301031380892,0.2162029299652204,annthyroid
LOF,10,0.1,1.0,3,5000,500,0.52,0.4774567054985101,0.20376594993285835,0.008666689973324537,0.21387093502562493,annthyroid
LOF,10,0.1,1.0,4,5000,500,0.52,0.5701657751868668,0.21133495098911226,0.008864297065883875,0.22134494606871158,annthyroid
LOF,10,0.1,1.0,5,5000,500,0.52,0.5340659795342528,0.2049336420604959,0.009089309955015779,0.21539699798449874,annthyroid
LOF,10,0.1,1.0,6,5000,500,0.5,0.5305607877100692,0.2034057299606502,0.007571481983177364,0.21226904692593962,annthyroid
LOF,10,0.1,1.0,7,5000,500,0.42,0.5803948588036862,0.20798048097640276,0.00791695702355355,0.21719365706667304,annthyroid
LOF,10,0.1,1.0,8,5000,500,0.52,0.5413874585431333,0.20645272289402783,0.008109712973237038,0.21582590404432267,annthyroid
LOF,10,0.1,1.0,9,5000,500,0.48,0.4622406897129714,0.2055822330294177,0.010062256013043225,0.216937095974572,annthyroid
LOF,10,0.1,1.0,10,5000,500,0.56,0.5251913191836458,0.21215007407590747,0.010147267021238804,0.22389368107542396,annthyroid
LOF,10,0.1,1.0,11,5000,500,0.54,0.4603905109076527,0.20754138589836657,0.007968770922161639,0.21673171105794609,annthyroid
LOF,10,0.1,1.0,12,5000,500,0.42,0.4867887982039864,0.204706524964422,0.008835660060867667,0.21488553390372545,annthyroid
LOF,10,0.1,1.0,13,5000,500,0.54,0.5700529132554643,0.20907019800506532,0.009102210984565318,0.22131603199522942,annthyroid
LOF,10,0.1,1.0,14,5000,500,0.58,0.5138343643335329,0.20383603207301348,0.00969197298400104,0.21478956704959273,annthyroid
LOF,10,0.1,1.0,15,5000,500,0.58,0.5718922944708381,0.20342848298605531,0.008027225034311414,0.21310744702350348,annthyroid
LOF,10,0.1,1.0,16,5000,500,0.58,0.5197726748870585,0.20923080900684,0.01181469508446753,0.222422800026834,annthyroid
LOF,10,0.1,1.0,17,5000,500,0.52,0.5510878704820279,0.2059919669991359,0.009752986021339893,0.21704928600229323,annthyroid
LOF,10,0.1,1.0,18,5000,500,0.52,0.5208055662182688,0.21086747897788882,0.00846872793044895,0.22068130795378238,annthyroid
LOF,10,0.1,1.0,19,5000,500,0.58,0.5599953497409532,0.20546818897128105,0.010556905996054411,0.21759029699023813,annthyroid
LOF,10,0.1,1.0,20,5000,500,0.5,0.5381159130375619,0.20991507300641388,0.008712467970326543,0.21988926397170871,annthyroid
LOF,10,0.1,1.0,21,5000,500,0.5,0.5142525776944351,0.20452953001949936,0.008738260017707944,0.214569638017565,annthyroid
LOF,10,0.1,1.0,22,5000,500,0.44,0.5579755605992142,0.20454321592114866,0.00910168793052435,0.21512646204791963,annthyroid
LOF,10,0.1,1.0,23,5000,500,0.6,0.5615241560029456,0.20513109501916915,0.007970685022883117,0.21447527408599854,annthyroid
LOF,10,0.1,1.0,24,5000,500,0.5,0.5458185527724388,0.21135060500819236,0.009487663977779448,0.22220451093744487,annthyroid
LOF,10,0.1,1.0,25,5000,500,0.64,0.597306411237769,0.20884694904088974,0.012472826056182384,0.2227741510141641,annthyroid
LOF,10,0.1,1.0,26,5000,500,0.56,0.5682241194459933,0.20793075999245048,0.008416892029345036,0.21762833604589105,annthyroid
LOF,10,0.1,1.0,27,5000,500,0.48,0.5802773744494122,0.2134433559840545,0.010036684921942651,0.22483903996180743,annthyroid
LOF,10,0.1,1.0,28,5000,500,0.44,0.5092791955664936,0.2056612049927935,0.008542540948837996,0.21571467502508312,annthyroid
LOF,10,0.1,1.0,29,5000,500,0.54,0.5744940082788828,0.20432156196329743,0.011581739992834628,0.21738631499465555,annthyroid
LOF,10,0.2,0.7071067811865475,0,5000,1000,0.64,0.6302280762603923,0.2062858180142939,0.01988956902641803,0.22759099991526455,annthyroid
LOF,10,0.2,0.7071067811865475,1,5000,1000,0.57,0.5946118459107477,0.20675262704025954,0.018033839063718915,0.22621315298601985,annthyroid
LOF,10,0.2,0.7071067811865475,2,5000,1000,0.58,0.5981937478799543,0.21917035896331072,0.02153742196969688,0.2422995570814237,annthyroid
LOF,10,0.2,0.7071067811865475,3,5000,1000,0.57,0.6451973192006701,0.20529874495696276,0.018675907980650663,0.22570018307305872,annthyroid
LOF,10,0.2,0.7071067811865475,4,5000,1000,0.6,0.6482721333340122,0.20861095504369587,0.020186558947898448,0.2302995549980551,annthyroid
LOF,10,0.2,0.7071067811865475,5,5000,1000,0.49,0.658559423951381,0.20589182700496167,0.026516910060308874,0.23608944402076304,annthyroid
LOF,10,0.2,0.7071067811865475,6,5000,1000,0.58,0.631772404620894,0.20167321700137109,0.021398914977908134,0.22474397101905197,annthyroid
LOF,10,0.2,0.7071067811865475,7,5000,1000,0.61,0.6149062159558706,0.2047597710043192,0.021247055963613093,0.22789426194503903,annthyroid
LOF,10,0.2,0.7071067811865475,8,5000,1000,0.51,0.6264049592982657,0.2097949730232358,0.01607622893061489,0.2272531440248713,annthyroid
LOF,10,0.2,0.7071067811865475,9,5000,1000,0.5,0.6249920754914101,0.20548656093887985,0.022407211014069617,0.22959682799410075,annthyroid
LOF,10,0.2,0.7071067811865475,10,5000,1000,0.54,0.6229700410373449,0.2094463970279321,0.02036795997992158,0.23130834905896336,annthyroid
LOF,10,0.2,0.7071067811865475,11,5000,1000,0.6,0.6504140794876822,0.20981098408810794,0.01974887598771602,0.23130852007307112,annthyroid
LOF,10,0.2,0.7071067811865475,12,5000,1000,0.6,0.6338030120283749,0.2080525940982625,0.022466643014922738,0.2324342749780044,annthyroid
LOF,10,0.2,0.7071067811865475,13,5000,1000,0.52,0.6203193395385004,0.20653028902597725,0.017143926001153886,0.22518543503247201,annthyroid
LOF,10,0.2,0.7071067811865475,14,5000,1000,0.56,0.6387984877116288,0.21006642910651863,0.022374109947122633,0.23422840796411037,annthyroid
LOF,10,0.2,0.7071067811865475,15,5000,1000,0.6,0.6206034659050195,0.20553764002397656,0.024137370055541396,0.231177260982804,annthyroid
LOF,10,0.2,0.7071067811865475,16,5000,1000,0.62,0.6308738215852792,0.20884335099253803,0.021835427032783628,0.23214949399698526,annthyroid
LOF,10,0.2,0.7071067811865475,17,5000,1000,0.6,0.6075340718087187,0.20936496404465288,0.027711841044947505,0.23885685298591852,annthyroid
LOF,10,0.2,0.7071067811865475,18,5000,1000,0.55,0.5884449311703099,0.20662195794284344,0.019688411033712327,0.22777964896522462,annthyroid
LOF,10,0.2,0.7071067811865475,19,5000,1000,0.53,0.6194615577621739,0.21106654300820082,0.0212379340082407,0.23417444992810488,annthyroid
LOF,10,0.2,0.7071067811865475,20,5000,1000,0.54,0.6195726383231503,0.20471701200585812,0.019852290977723897,0.22617489995900542,annthyroid
LOF,10,0.2,0.7071067811865475,21,5000,1000,0.53,0.6232878033357545,0.21954548195935786,0.018516607000492513,0.239644916029647,annthyroid
LOF,10,0.2,0.7071067811865475,22,5000,1000,0.57,0.6275132185767102,0.22014477499760687,0.02175763202831149,0.24401402100920677,annthyroid
LOF,10,0.2,0.7071067811865475,23,5000,1000,0.62,0.6111857458568907,0.20960000599734485,0.018776442972011864,0.2298187679843977,annthyroid
LOF,10,0.2,0.7071067811865475,24,5000,1000,0.63,0.6354258244885992,0.22231524996459484,0.017249496071599424,0.2411299099912867,annthyroid
LOF,10,0.2,0.7071067811865475,25,5000,1000,0.6,0.6269767115236858,0.2184397840173915,0.019574626930989325,0.24111050297506154,annthyroid
LOF,10,0.2,0.7071067811865475,26,5000,1000,0.55,0.653635687127479,0.20384229498449713,0.022535635973326862,0.22792975197080523,annthyroid
LOF,10,0.2,0.7071067811865475,27,5000,1000,0.6,0.6152921589767004,0.20386936503928155,0.020831612986512482,0.2262883250368759,annthyroid
LOF,10,0.2,0.7071067811865475,28,5000,1000,0.55,0.6169346118014923,0.21687322191428393,0.025157948955893517,0.24362013104837388,annthyroid
LOF,10,0.2,0.7071067811865475,29,5000,1000,0.6,0.6007676228136802,0.21398841904010624,0.019138545030727983,0.23466627299785614,annthyroid
LOF,15,0.05,1.1547005383792517,0,5000,250,0.52,0.5446937585875079,0.23750889697112143,0.0052288350416347384,0.2439483820926398,annthyroid
LOF,15,0.05,1.1547005383792517,1,5000,250,0.44,0.43667936639718546,0.24794755899347365,0.005919196060858667,0.25521898199804127,annthyroid
LOF,15,0.05,1.1547005383792517,2,5000,250,0.56,0.5302791782804644,0.24614958104211837,0.0057103669969365,0.2531489890534431,annthyroid
LOF,15,0.05,1.1547005383792517,3,5000,250,0.6,0.5693354079913244,0.252966376952827,0.007827316992916167,0.26230513700284064,annthyroid
LOF,15,0.05,1.1547005383792517,4,5000,250,0.52,0.5620531126782395,0.23856012802571058,0.005164355970919132,0.2449648689944297,annthyroid
LOF,15,0.05,1.1547005383792517,5,5000,250,0.6,0.48694705515288245,0.24580617994070053,0.0050777290016412735,0.2520756039302796,annthyroid
LOF,15,0.05,1.1547005383792517,6,5000,250,0.64,0.5716173928804438,0.2446565799182281,0.005820387043058872,0.251781948027201,annthyroid
LOF,15,0.05,1.1547005383792517,7,5000,250,0.36,0.5007584135913622,0.25493698904756457,0.00580681802239269,0.2625599829480052,annthyroid
LOF,15,0.05,1.1547005383792517,8,5000,250,0.36,0.5115254666203649,0.26028680393937975,0.005857404903508723,0.2677570260129869,annthyroid
LOF,15,0.05,1.1547005383792517,9,5000,250,0.44,0.569081798363595,0.2534023340558633,0.005791574949398637,0.26081650506239384,annthyroid
LOF,15,0.05,1.1547005383792517,10,5000,250,0.64,0.592092886531698,0.2539437849773094,0.006579454988241196,0.26206693705171347,annthyroid
LOF,15,0.05,1.1547005383792517,11,5000,250,0.52,0.5050580338996941,0.25876340293325484,0.005404455936513841,0.2656950809760019,annthyroid
LOF,15,0.05,1.1547005383792517,12,5000,250,0.48,0.5146019380417344,0.2549107070080936,0.0067940810695290565,0.2630687110358849,annthyroid
LOF,15,0.05,1.1547005383792517,13,5000,250,0.52,0.5089598233571737,0.2430285040754825,0.005481450934894383,0.25006730994209647,annthyroid
LOF,15,0.05,1.1547005383792517,14,5000,250,0.6,0.589394518312293,0.23827828199137002,0.005144770024344325,0.2463625610107556,annthyroid
LOF,15,0.05,1.1547005383792517,15,5000,250,0.56,0.4859772422511729,0.24438987905159593,0.005440720007754862,0.2511748670367524,annthyroid
LOF,15,0.05,1.1547005383792517,16,5000,250,0.52,0.48480679107450064,0.24535789201036096,0.005856361007317901,0.252681999001652,annthyroid
LOF,15,0.05,1.1547005383792517,17,5000,250,0.64,0.5741066861639884,0.24337979301344603,0.005391424987465143,0.2506800480186939,annthyroid
LOF,15,0.05,1.1547005383792517,18,5000,250,0.4,0.5155438066697665,0.2439024440245703,0.0055595990270376205,0.2507092449814081,annthyroid
LOF,15,0.05,1.1547005383792517,19,5000,250,0.4,0.5860098881582105,0.2461214909562841,0.005143180023878813,0.25245894701220095,annthyroid
LOF,15,0.05,1.1547005383792517,20,5000,250,0.6,0.5646376422022752,0.24773924506735057,0.008378862985409796,0.25740424008108675,annthyroid
